density,loudness,brightness,roughness,speed
0.753440,0.712494,0.528365,0.244149,0.649858
0.748937,0.710349,0.527852,0.246572,0.650345
0.743940,0.707969,0.527284,0.249260,0.650886
0.738449,0.705354,0.526659,0.252214,0.651480
0.732465,0.702504,0.525978,0.255434,0.652127
0.725987,0.699419,0.525241,0.258919,0.652828
0.719015,0.696099,0.524448,0.262670,0.653582
0.711550,0.692544,0.523599,0.266687,0.654390
0.703592,0.688753,0.522693,0.270969,0.655251
0.695139,0.684728,0.521731,0.275516,0.656165
0.686633,0.680677,0.520763,0.280093,0.657085
0.678126,0.676625,0.519796,0.284670,0.658005
0.669620,0.672574,0.518828,0.289247,0.658926
0.661114,0.668523,0.517860,0.293824,0.659846
0.652607,0.664472,0.516892,0.298400,0.660766
0.644101,0.660421,0.515924,0.302977,0.661686
0.635594,0.656369,0.514956,0.307554,0.662606
0.627088,0.652318,0.513988,0.312131,0.663527
0.618581,0.648267,0.513021,0.316707,0.664447
0.610075,0.644216,0.512053,0.321284,0.665367
0.601569,0.640165,0.511085,0.325861,0.666287
0.593062,0.636113,0.510117,0.330438,0.667208
0.584556,0.632062,0.509149,0.335014,0.668128
0.576049,0.628011,0.508181,0.339591,0.669048
0.567543,0.623960,0.507213,0.344168,0.669968
0.559036,0.619908,0.506246,0.348745,0.670888
0.550530,0.615857,0.505278,0.353322,0.671809
0.542024,0.611806,0.504310,0.357898,0.672729
0.533517,0.607755,0.503342,0.362475,0.673649
0.525011,0.603704,0.502374,0.367052,0.674569
0.517016,0.599663,0.501728,0.371800,0.675406
0.509853,0.595640,0.501604,0.376827,0.676106
0.503520,0.591634,0.502002,0.382133,0.676670
0.498017,0.587645,0.502921,0.387717,0.677098
0.493345,0.583673,0.504363,0.393580,0.677391
0.489504,0.579719,0.506327,0.399722,0.677547
0.486494,0.575782,0.508812,0.406142,0.677567
0.484314,0.571862,0.511820,0.412840,0.677451
0.482964,0.567960,0.515349,0.419817,0.677199
0.482446,0.564074,0.519401,0.427073,0.676811
0.482758,0.560206,0.523974,0.434608,0.676287
0.483901,0.556356,0.529069,0.442420,0.675627
0.485874,0.552522,0.534686,0.450512,0.674830
0.488678,0.548706,0.540826,0.458882,0.673898
0.492312,0.544907,0.547487,0.467531,0.672830
0.496778,0.541125,0.554670,0.476458,0.671626
0.502074,0.537361,0.562375,0.485664,0.670285
0.507882,0.533607,0.570402,0.495042,0.668861
0.513690,0.529853,0.578428,0.504419,0.667437
0.519497,0.526099,0.586455,0.513797,0.666013
0.525305,0.522345,0.594482,0.523174,0.664588
0.531113,0.518592,0.602509,0.532552,0.663164
0.536921,0.514838,0.610535,0.541929,0.661740
0.542729,0.511084,0.618562,0.551307,0.660316
0.548537,0.507330,0.626589,0.560685,0.658891
0.554345,0.503576,0.634616,0.570062,0.657467
0.560153,0.499822,0.642643,0.579440,0.656043
0.565961,0.496069,0.650669,0.588817,0.654619
0.571769,0.492315,0.658696,0.598195,0.653194
0.577577,0.488561,0.666723,0.607573,0.651770
0.583385,0.484807,0.674750,0.616950,0.650346
0.589193,0.481053,0.682776,0.626328,0.648922
0.595001,0.477300,0.690803,0.635705,0.647498
0.600809,0.473546,0.698830,0.645083,0.646073
0.606617,0.469792,0.706857,0.654461,0.644649
0.612424,0.466038,0.714883,0.663838,0.643225
0.618232,0.462284,0.722910,0.673216,0.641801
0.624003,0.458554,0.730886,0.682534,0.640386
0.629437,0.455042,0.738396,0.691307,0.639053
0.634534,0.451748,0.745440,0.699537,0.637803
0.639294,0.448671,0.752018,0.707223,0.636636
0.643717,0.445813,0.758131,0.714364,0.635551
0.647803,0.443172,0.763778,0.720961,0.634549
0.651552,0.440749,0.768959,0.727014,0.633630
0.654964,0.438544,0.773674,0.732523,0.632793
0.658039,0.436557,0.777923,0.737487,0.632039
