density,loudness,brightness,roughness,speed
0.773020,0.816806,0.765355,0.213396,0.591870
0.772889,0.813813,0.764056,0.216068,0.593756
0.772743,0.810489,0.762612,0.219037,0.595852
0.772582,0.806832,0.761024,0.222303,0.598158
0.772407,0.802842,0.759292,0.225865,0.600673
0.772217,0.798520,0.757415,0.229725,0.603398
0.772013,0.793866,0.755394,0.233881,0.606332
0.771794,0.788879,0.753229,0.238335,0.609476
0.771560,0.783560,0.750919,0.243085,0.612829
0.771312,0.777908,0.748465,0.248132,0.616393
0.771064,0.772256,0.746011,0.253179,0.619956
0.770816,0.766605,0.743557,0.258226,0.623519
0.770568,0.760953,0.741103,0.263273,0.627082
0.770320,0.755301,0.738649,0.268320,0.630645
0.770072,0.749649,0.736195,0.273367,0.634208
0.769824,0.743998,0.733740,0.278414,0.637771
0.769576,0.738346,0.731286,0.283461,0.641334
0.769327,0.732694,0.728832,0.288508,0.644897
0.769079,0.727042,0.726378,0.293555,0.648460
0.768831,0.721390,0.723924,0.298603,0.652024
0.768583,0.715739,0.721470,0.303650,0.655587
0.768335,0.710087,0.719016,0.308697,0.659150
0.768087,0.704435,0.716562,0.313744,0.662713
0.767839,0.698783,0.714108,0.318791,0.666276
0.767591,0.693132,0.711654,0.323838,0.669839
0.767342,0.687480,0.709199,0.328885,0.673402
0.767094,0.681828,0.706745,0.333932,0.676965
0.766846,0.676176,0.704291,0.338979,0.680528
0.766598,0.670525,0.701837,0.344026,0.684091
0.766350,0.664873,0.699383,0.349073,0.687655
0.766102,0.659221,0.696929,0.354120,0.691218
0.765854,0.653569,0.694475,0.359168,0.694781
0.765606,0.647918,0.692021,0.364215,0.698344
0.765357,0.642266,0.689567,0.369262,0.701907
0.765109,0.636614,0.687113,0.374309,0.705470
0.764861,0.630962,0.684658,0.379356,0.709033
0.764613,0.625310,0.682204,0.384403,0.712596
0.764365,0.619659,0.679750,0.389450,0.716159
0.764117,0.614007,0.677296,0.394497,0.719722
0.763869,0.608355,0.674842,0.399544,0.723286
0.763621,0.602703,0.672388,0.404591,0.726849
0.763372,0.597052,0.669934,0.409638,0.730412
0.763124,0.591400,0.667480,0.414685,0.733975
0.762876,0.585748,0.665026,0.419732,0.737538
0.762628,0.580096,0.662571,0.424780,0.741101
0.762380,0.574445,0.660117,0.429827,0.744664
0.762132,0.568793,0.657663,0.434874,0.748227
0.761884,0.563141,0.655209,0.439921,0.751790
0.761636,0.557489,0.652755,0.444968,0.755353
0.761388,0.551838,0.650301,0.450015,0.758917
0.761139,0.546186,0.647847,0.455062,0.762480
0.760891,0.540534,0.645393,0.460109,0.766043
0.760643,0.534882,0.642939,0.465156,0.769606
0.760395,0.529231,0.640485,0.470203,0.773169
0.760147,0.523579,0.638030,0.475250,0.776732
0.759899,0.517927,0.635576,0.480297,0.780295
0.759651,0.512275,0.633122,0.485345,0.783858
0.759403,0.506623,0.630668,0.490392,0.787421
0.759154,0.500972,0.628214,0.495439,0.790984
0.758906,0.495320,0.625760,0.500486,0.794548
0.758658,0.489668,0.623306,0.505533,0.798111
0.758410,0.484016,0.620852,0.510580,0.801674
0.758162,0.478365,0.618398,0.515627,0.805237
0.757914,0.472713,0.615944,0.520674,0.808800
0.757666,0.467061,0.613489,0.525721,0.812363
0.757418,0.461409,0.611035,0.530768,0.815926
0.757169,0.455758,0.608581,0.535815,0.819489
0.756921,0.450106,0.606127,0.540862,0.823052
