density,loudness,brightness,roughness,speed
0.882795,0.540420,0.697754,0.250269,0.353319
0.880541,0.541141,0.695027,0.253906,0.351901
0.878037,0.541942,0.691996,0.257947,0.350325
0.875284,0.542823,0.688663,0.262392,0.348592
0.872280,0.543785,0.685028,0.267240,0.346702
0.869026,0.544826,0.681089,0.272492,0.344654
0.865521,0.545947,0.676848,0.278147,0.342449
0.861767,0.547149,0.672305,0.284206,0.340087
0.857763,0.548430,0.667459,0.290668,0.337567
0.853509,0.549791,0.662310,0.297534,0.334890
0.849252,0.551153,0.657158,0.304405,0.332211
0.844994,0.552516,0.652005,0.311276,0.329533
0.840737,0.553878,0.646853,0.318146,0.326854
0.836480,0.555240,0.641701,0.325017,0.324175
0.832223,0.556602,0.636548,0.331888,0.321496
0.827965,0.557965,0.631396,0.338758,0.318817
0.823708,0.559327,0.626243,0.345629,0.316138
0.819451,0.560689,0.621091,0.352500,0.313459
0.815194,0.562052,0.615939,0.359371,0.310780
0.810937,0.563414,0.610786,0.366241,0.308101
0.806679,0.564776,0.605634,0.373112,0.305423
0.802422,0.566138,0.600482,0.379983,0.302744
0.798165,0.567501,0.595329,0.386853,0.300065
0.793908,0.568863,0.590177,0.393724,0.297386
0.789650,0.570225,0.585024,0.400595,0.294707
0.785393,0.571587,0.579872,0.407466,0.292028
0.781136,0.572950,0.574720,0.414336,0.289349
0.776879,0.574312,0.569567,0.421207,0.286670
0.772622,0.575674,0.564415,0.428078,0.283991
0.768364,0.577036,0.559263,0.434949,0.281313
0.764107,0.578399,0.554110,0.441819,0.278634
0.759850,0.579761,0.548958,0.448690,0.275955
0.755593,0.581123,0.543805,0.455561,0.273276
0.751335,0.582485,0.538653,0.462431,0.270597
0.747078,0.583848,0.533501,0.469302,0.267918
0.742821,0.585210,0.528348,0.476173,0.265239
0.738564,0.586572,0.523196,0.483044,0.262560
0.734306,0.587934,0.518043,0.489914,0.259881
0.730049,0.589297,0.512891,0.496785,0.257203
0.725792,0.590659,0.507739,0.503656,0.254524
0.721535,0.592021,0.502586,0.510526,0.251845
0.717278,0.593384,0.497434,0.517397,0.249166
0.713020,0.594746,0.492282,0.524268,0.246487
0.708763,0.596108,0.487129,0.531139,0.243808
0.704506,0.597470,0.481977,0.538009,0.241129
0.700249,0.598833,0.476824,0.544880,0.238450
0.695991,0.600195,0.471672,0.551751,0.235772
0.691734,0.601557,0.466520,0.558622,0.233093
0.687477,0.602919,0.461367,0.565492,0.230414
0.683220,0.604282,0.456215,0.572363,0.227735
0.678963,0.605644,0.451063,0.579234,0.225056
0.674705,0.607006,0.445910,0.586104,0.222377
0.670448,0.608368,0.440758,0.592975,0.219698
0.666191,0.609731,0.435605,0.599846,0.217019
0.661934,0.611093,0.430453,0.606717,0.214340
0.657676,0.612455,0.425301,0.613587,0.211662
0.653419,0.613817,0.420148,0.620458,0.208983
0.649162,0.615180,0.414996,0.627329,0.206304
0.644905,0.616542,0.409844,0.634200,0.203625
0.640648,0.617904,0.404691,0.641070,0.200946
0.636390,0.619267,0.399539,0.647941,0.198267
0.632133,0.620629,0.394386,0.654812,0.195588
0.627876,0.621991,0.389234,0.661682,0.192909
0.623619,0.623353,0.384082,0.668553,0.190230
0.619361,0.624716,0.378929,0.675424,0.187552
0.615104,0.626078,0.373777,0.682295,0.184873
0.610847,0.627440,0.368625,0.689165,0.182194
0.606590,0.628802,0.363472,0.696036,0.179515
0.602262,0.629834,0.358702,0.702190,0.177154
0.597856,0.630500,0.354356,0.707549,0.175145
0.593371,0.630799,0.350434,0.712113,0.173489
0.588808,0.630731,0.346935,0.715883,0.172185
0.584167,0.630298,0.343861,0.718857,0.171233
0.579447,0.629498,0.341210,0.721037,0.170634
0.574650,0.628331,0.338983,0.722423,0.170387
0.569773,0.626798,0.337180,0.723013,0.170492
0.564819,0.624899,0.335801,0.722809,0.170950
0.559786,0.622634,0.334845,0.721810,0.171759
0.554675,0.620002,0.334314,0.720016,0.172922
0.549485,0.617004,0.334206,0.717428,0.174436
0.544217,0.613639,0.334523,0.714045,0.176303
0.538871,0.609908,0.335263,0.709866,0.178523
0.533447,0.605811,0.336427,0.704894,0.181094
0.527944,0.601347,0.338015,0.699126,0.184018
0.522363,0.596517,0.340026,0.692564,0.187295
0.516772,0.591642,0.342090,0.685904,0.190614
0.511181,0.586767,0.344154,0.679244,0.193934
0.505590,0.581891,0.346218,0.672584,0.197254
0.499999,0.577016,0.348282,0.665923,0.200574
0.494409,0.572141,0.350346,0.659263,0.203893
0.488818,0.567266,0.352409,0.652603,0.207213
0.483227,0.562391,0.354473,0.645943,0.210533
0.477636,0.557516,0.356537,0.639283,0.213852
0.472045,0.552640,0.358601,0.632623,0.217172
0.466454,0.547765,0.360665,0.625963,0.220492
0.460864,0.542890,0.362729,0.619302,0.223812
0.455273,0.538015,0.364793,0.612642,0.227131
0.449682,0.533140,0.366857,0.605982,0.230451
0.444091,0.528264,0.368920,0.599322,0.233771
0.438500,0.523389,0.370984,0.592662,0.237090
0.432909,0.518514,0.373048,0.586002,0.240410
0.427319,0.513639,0.375112,0.579342,0.243730
0.421728,0.508764,0.377176,0.572681,0.247049
0.416137,0.503889,0.379240,0.566021,0.250369
0.410546,0.499013,0.381304,0.559361,0.253689
0.404955,0.494138,0.383368,0.552701,0.257009
0.399365,0.489263,0.385431,0.546041,0.260328
0.393774,0.484388,0.387495,0.539381,0.263648
0.388183,0.479513,0.389559,0.532721,0.266968
0.382592,0.474638,0.391623,0.526060,0.270287
0.377001,0.469762,0.393687,0.519400,0.273607
0.371410,0.464887,0.395751,0.512740,0.276927
0.365820,0.460012,0.397815,0.506080,0.280247
0.360229,0.455137,0.399879,0.499420,0.283566
0.354638,0.450262,0.401942,0.492760,0.286886
0.349047,0.445386,0.404006,0.486100,0.290206
0.343456,0.440511,0.406070,0.479439,0.293525
0.337865,0.435636,0.408134,0.472779,0.296845
0.332275,0.430761,0.410198,0.466119,0.300165
0.326684,0.425886,0.412262,0.459459,0.303485
0.321093,0.421011,0.414326,0.452799,0.306804
0.315502,0.416135,0.416390,0.446139,0.310124
0.309911,0.411260,0.418453,0.439479,0.313444
0.304321,0.406385,0.420517,0.432818,0.316763
0.298730,0.401510,0.422581,0.426158,0.320083
0.293139,0.396635,0.424645,0.419498,0.323403
0.287548,0.391760,0.426709,0.412838,0.326723
0.281957,0.386884,0.428773,0.406178,0.330042
0.276366,0.382009,0.430837,0.399518,0.333362
0.270776,0.377134,0.432901,0.392858,0.336682
0.265185,0.372259,0.434964,0.386197,0.340001
0.259594,0.367384,0.437028,0.379537,0.343321
0.254003,0.362509,0.439092,0.372877,0.346641
0.248412,0.357633,0.441156,0.366217,0.349961
0.242821,0.352758,0.443220,0.359557,0.353280
0.237231,0.347883,0.445284,0.352897,0.356600
0.231640,0.343008,0.447348,0.346237,0.359920
0.226049,0.338133,0.449412,0.339576,0.363239
0.220458,0.333257,0.451475,0.332916,0.366559
0.214867,0.328382,0.453539,0.326256,0.369879
0.209276,0.323507,0.455603,0.319596,0.373199
0.203686,0.318632,0.457667,0.312936,0.376518
0.198095,0.313757,0.459731,0.306276,0.379838
0.193024,0.309211,0.461699,0.299881,0.383245
0.188609,0.305081,0.463546,0.293823,0.386761
0.184852,0.301367,0.465271,0.288100,0.390388
0.181751,0.298070,0.466875,0.282714,0.394124
0.179308,0.295189,0.468358,0.277663,0.397971
0.177522,0.292724,0.469720,0.272948,0.401927
0.176392,0.290676,0.470960,0.268569,0.405993
0.175920,0.289043,0.472079,0.264526,0.410170
0.176104,0.287827,0.473077,0.260819,0.414456
0.176946,0.287027,0.473954,0.257448,0.418852
0.178444,0.286644,0.474709,0.254413,0.423358
0.180599,0.286677,0.475344,0.251714,0.427974
0.183412,0.287125,0.475856,0.249351,0.432700
0.186881,0.287991,0.476248,0.247324,0.437536
0.191007,0.289272,0.476518,0.245632,0.442482
0.195791,0.290969,0.476667,0.244277,0.447538
0.201231,0.293083,0.476695,0.243258,0.452704
0.206825,0.295295,0.476695,0.242317,0.457895
0.212419,0.297506,0.476694,0.241376,0.463087
