density,loudness,brightness,roughness,speed
0.456975,0.627791,0.512784,0.548569,0.871646
0.456711,0.628390,0.513182,0.548856,0.868516
0.456417,0.629057,0.513625,0.549174,0.865037
0.456094,0.629790,0.514111,0.549524,0.861210
0.455741,0.630590,0.514642,0.549906,0.857036
0.455359,0.631456,0.515217,0.550320,0.852514
0.454948,0.632389,0.515837,0.550766,0.847643
0.454507,0.633389,0.516500,0.551243,0.842425
0.454037,0.634456,0.517208,0.551753,0.836860
0.453538,0.635589,0.517960,0.552294,0.830946
0.453038,0.636722,0.518712,0.552835,0.825032
0.452539,0.637855,0.519464,0.553376,0.819118
0.452040,0.638988,0.520216,0.553917,0.813205
0.451540,0.640121,0.520968,0.554459,0.807291
0.451041,0.641254,0.521720,0.555000,0.801377
0.450541,0.642387,0.522473,0.555541,0.795463
0.450042,0.643520,0.523225,0.556082,0.789550
0.449542,0.644653,0.523977,0.556623,0.783636
0.449043,0.645786,0.524729,0.557165,0.777722
0.448543,0.646919,0.525481,0.557706,0.771808
0.448044,0.648053,0.526233,0.558247,0.765895
0.447545,0.649186,0.526985,0.558788,0.759981
0.447045,0.650319,0.527737,0.559329,0.754067
0.446546,0.651452,0.528489,0.559870,0.748153
0.446046,0.652585,0.529241,0.560412,0.742240
0.445547,0.653718,0.529993,0.560953,0.736326
0.445047,0.654851,0.530745,0.561494,0.730412
0.444548,0.655984,0.531497,0.562035,0.724498
0.444048,0.657117,0.532250,0.562576,0.718585
0.443549,0.658250,0.533002,0.563118,0.712671
0.443050,0.659383,0.533754,0.563659,0.706757
0.442550,0.660516,0.534506,0.564200,0.700843
0.442051,0.661649,0.535258,0.564741,0.694930
0.441551,0.662782,0.536010,0.565282,0.689016
0.441052,0.663916,0.536762,0.565823,0.683102
0.440552,0.665049,0.537514,0.566365,0.677189
0.440053,0.666182,0.538266,0.566906,0.671275
0.439553,0.667315,0.539018,0.567447,0.665361
0.439054,0.668448,0.539770,0.567988,0.659447
0.438554,0.669581,0.540522,0.568529,0.653534
0.438055,0.670714,0.541274,0.569071,0.647620
0.437556,0.671847,0.542027,0.569612,0.641706
0.437056,0.672980,0.542779,0.570153,0.635792
0.436557,0.674113,0.543531,0.570694,0.629879
0.436057,0.675246,0.544283,0.571235,0.623965
0.435558,0.676379,0.545035,0.571776,0.618051
0.435058,0.677512,0.545787,0.572318,0.612137
0.434559,0.678645,0.546539,0.572859,0.606224
0.434059,0.679779,0.547291,0.573400,0.600310
0.433560,0.680912,0.548043,0.573941,0.594396
0.433061,0.682045,0.548795,0.574482,0.588482
0.432561,0.683178,0.549547,0.575024,0.582569
0.432062,0.684311,0.550299,0.575565,0.576655
0.431562,0.685444,0.551051,0.576106,0.570741
0.431063,0.686577,0.551804,0.576647,0.564827
0.430563,0.687710,0.552556,0.577188,0.558914
0.430064,0.688843,0.553308,0.577729,0.553000
0.429564,0.689976,0.554060,0.578271,0.547086
0.429065,0.691109,0.554812,0.578812,0.541172
0.428566,0.692242,0.555564,0.579353,0.535259
0.428066,0.693375,0.556316,0.579894,0.529345
0.427567,0.694508,0.557068,0.580435,0.523431
0.427067,0.695642,0.557820,0.580977,0.517517
0.426568,0.696775,0.558572,0.581518,0.511604
0.426068,0.697908,0.559324,0.582059,0.505690
0.425569,0.699041,0.560076,0.582600,0.499776
0.425069,0.700174,0.560828,0.583141,0.493862
0.424570,0.701307,0.561581,0.583682,0.487949
0.424070,0.702440,0.562333,0.584224,0.482035
0.423545,0.703458,0.563067,0.584757,0.476269
0.422935,0.704093,0.563744,0.585263,0.470994
0.422240,0.704345,0.564364,0.585742,0.466212
0.421459,0.704214,0.564926,0.586194,0.461921
0.420592,0.703700,0.565430,0.586619,0.458122
0.419641,0.702802,0.565876,0.587016,0.454815
0.418604,0.701522,0.566265,0.587387,0.452000
0.417482,0.699858,0.566596,0.587731,0.449676
0.416275,0.697812,0.566869,0.588048,0.447845
0.414982,0.695382,0.567085,0.588337,0.446505
0.413604,0.692569,0.567243,0.588600,0.445657
0.412141,0.689373,0.567343,0.588836,0.445300
0.410592,0.685794,0.567386,0.589044,0.445436
0.408958,0.681832,0.567371,0.589226,0.446063
0.407239,0.677487,0.567298,0.589380,0.447183
0.405435,0.672759,0.567168,0.589508,0.448794
0.403545,0.667647,0.566980,0.589608,0.450897
0.401596,0.662268,0.566752,0.589689,0.453344
0.399646,0.656888,0.566523,0.589771,0.455791
0.397697,0.651509,0.566295,0.589852,0.458238
0.395747,0.646129,0.566066,0.589934,0.460685
0.393798,0.640750,0.565838,0.590015,0.463132
0.391849,0.635370,0.565610,0.590097,0.465579
0.389899,0.629991,0.565381,0.590178,0.468027
0.387950,0.624611,0.565153,0.590260,0.470474
0.386000,0.619231,0.564924,0.590341,0.472921
0.384051,0.613852,0.564696,0.590423,0.475368
0.382101,0.608472,0.564468,0.590504,0.477815
0.380152,0.603093,0.564239,0.590585,0.480262
0.378203,0.597713,0.564011,0.590667,0.482709
0.376253,0.592334,0.563782,0.590748,0.485156
0.374304,0.586954,0.563554,0.590830,0.487604
0.372354,0.581575,0.563326,0.590911,0.490051
0.370405,0.576195,0.563097,0.590993,0.492498
0.368455,0.570815,0.562869,0.591074,0.494945
0.366506,0.565436,0.562640,0.591156,0.497392
0.364557,0.560056,0.562412,0.591237,0.499839
0.362607,0.554677,0.562184,0.591318,0.502286
0.360658,0.549297,0.561955,0.591400,0.504733
0.358708,0.543918,0.561727,0.591481,0.507181
0.356759,0.538538,0.561499,0.591563,0.509628
0.354809,0.533159,0.561270,0.591644,0.512075
0.352860,0.527779,0.561042,0.591726,0.514522
0.350911,0.522399,0.560813,0.591807,0.516969
0.348961,0.517020,0.560585,0.591889,0.519416
0.347012,0.511640,0.560357,0.591970,0.521863
0.345062,0.506261,0.560128,0.592052,0.524310
0.343113,0.500881,0.559900,0.592133,0.526758
0.341163,0.495502,0.559671,0.592214,0.529205
0.339214,0.490122,0.559443,0.592296,0.531652
0.337265,0.484743,0.559215,0.592377,0.534099
0.335315,0.479363,0.558986,0.592459,0.536546
0.333366,0.473983,0.558758,0.592540,0.538993
0.331416,0.468604,0.558529,0.592622,0.541440
0.329467,0.463224,0.558301,0.592703,0.543888
0.327518,0.457845,0.558073,0.592785,0.546335
0.325568,0.452465,0.557844,0.592866,0.548782
0.323619,0.447086,0.557616,0.592948,0.551229
0.321669,0.441706,0.557387,0.593029,0.553676
0.319720,0.436327,0.557159,0.593110,0.556123
0.317770,0.430947,0.556931,0.593192,0.558570
0.315821,0.425567,0.556702,0.593273,0.561017
0.313872,0.420188,0.556474,0.593355,0.563465
0.311922,0.414808,0.556245,0.593436,0.565912
0.309973,0.409429,0.556017,0.593518,0.568359
0.308023,0.404049,0.555789,0.593599,0.570806
0.306074,0.398670,0.555560,0.593681,0.573253
0.304124,0.393290,0.555332,0.593762,0.575700
0.302175,0.387911,0.555103,0.593844,0.578147
0.300226,0.382531,0.554875,0.593925,0.580594
0.298276,0.377151,0.554647,0.594006,0.583042
0.296327,0.371772,0.554418,0.594088,0.585489
0.294377,0.366392,0.554190,0.594169,0.587936
0.292428,0.361013,0.553961,0.594251,0.590383
0.290478,0.355633,0.553733,0.594332,0.592830
0.288529,0.350254,0.553505,0.594414,0.595277
0.286580,0.344874,0.553276,0.594495,0.597724
0.284808,0.339710,0.553113,0.594535,0.600097
0.283333,0.334904,0.553057,0.594506,0.602345
0.282155,0.330457,0.553110,0.594409,0.604469
0.281273,0.326368,0.553271,0.594242,0.606469
0.280687,0.322638,0.553539,0.594006,0.608344
0.280398,0.319266,0.553916,0.593702,0.610095
0.280406,0.316253,0.554401,0.593328,0.611721
0.280710,0.313598,0.554994,0.592886,0.613224
0.281310,0.311302,0.555695,0.592374,0.614602
0.282207,0.309365,0.556504,0.591794,0.615855
0.283401,0.307786,0.557421,0.591145,0.616985
0.284891,0.306566,0.558447,0.590427,0.617990
0.286678,0.305704,0.559580,0.589640,0.618870
0.288761,0.305201,0.560822,0.588784,0.619627
0.291140,0.305056,0.562171,0.587859,0.620259
0.293816,0.305270,0.563629,0.586865,0.620766
0.296789,0.305842,0.565194,0.585802,0.621150
0.299880,0.306558,0.566803,0.584711,0.621483
0.302971,0.307274,0.568412,0.583621,0.621817
0.306063,0.307990,0.570021,0.582531,0.622151
0.309154,0.308706,0.571630,0.581440,0.622484
0.312245,0.309422,0.573239,0.580350,0.622818
0.315336,0.310138,0.574848,0.579259,0.623152
0.318428,0.310853,0.576457,0.578169,0.623485
0.321519,0.311569,0.578066,0.577079,0.623819
0.324610,0.312285,0.579675,0.575988,0.624153
0.327701,0.313001,0.581284,0.574898,0.624486
0.330793,0.313717,0.582892,0.573807,0.624820
0.333884,0.314433,0.584501,0.572717,0.625154
0.336975,0.315149,0.586110,0.571627,0.625487
0.340066,0.315865,0.587719,0.570536,0.625821
0.343157,0.316580,0.589328,0.569446,0.626155
0.346249,0.317296,0.590937,0.568355,0.626488
0.349340,0.318012,0.592546,0.567265,0.626822
0.352431,0.318728,0.594155,0.566174,0.627156
0.355522,0.319444,0.595764,0.565084,0.627489
0.358614,0.320160,0.597373,0.563994,0.627823
0.361705,0.320876,0.598982,0.562903,0.628157
0.364796,0.321591,0.600590,0.561813,0.628490
0.367887,0.322307,0.602199,0.560722,0.628824
0.370978,0.323023,0.603808,0.559632,0.629158
0.374070,0.323739,0.605417,0.558542,0.629491
0.377161,0.324455,0.607026,0.557451,0.629825
0.380252,0.325171,0.608635,0.556361,0.630159
0.383343,0.325887,0.610244,0.555270,0.630492
0.386435,0.326603,0.611853,0.554180,0.630826
0.389526,0.327318,0.613462,0.553090,0.631160
0.392617,0.328034,0.615071,0.551999,0.631493
0.395708,0.328750,0.616680,0.550909,0.631827
0.398800,0.329466,0.618289,0.549818,0.632161
0.401891,0.330182,0.619897,0.548728,0.632494
0.404982,0.330898,0.621506,0.547638,0.632828
0.408073,0.331614,0.623115,0.546547,0.633162
0.411164,0.332330,0.624724,0.545457,0.633495
0.414256,0.333045,0.626333,0.544366,0.633829
0.417347,0.333761,0.627942,0.543276,0.634163
0.420438,0.334477,0.629551,0.542185,0.634496
0.423529,0.335193,0.631160,0.541095,0.634830
0.426621,0.335909,0.632769,0.540005,0.635164
0.429712,0.336625,0.634378,0.538914,0.635497
0.432803,0.337341,0.635987,0.537824,0.635831
0.435894,0.338056,0.637595,0.536733,0.636165
0.438985,0.338772,0.639204,0.535643,0.636498
0.442077,0.339488,0.640813,0.534553,0.636832
0.445168,0.340204,0.642422,0.533462,0.637166
0.448259,0.340920,0.644031,0.532372,0.637499
0.451350,0.341636,0.645640,0.531281,0.637833
0.454442,0.342352,0.647249,0.530191,0.638167
0.457533,0.343068,0.648858,0.529101,0.638500
0.460624,0.343783,0.650467,0.528010,0.638834
0.463715,0.344499,0.652076,0.526920,0.639168
0.466807,0.345215,0.653685,0.525829,0.639501
0.469898,0.345931,0.655294,0.524739,0.639835
0.472989,0.346647,0.656902,0.523649,0.640169
0.476080,0.347363,0.658511,0.522558,0.640502
0.479171,0.348079,0.660120,0.521468,0.640836
0.482263,0.348794,0.661729,0.520377,0.641170
0.485247,0.349513,0.663436,0.519254,0.641666
0.488112,0.350236,0.665250,0.518093,0.642343
0.490859,0.350962,0.667173,0.516896,0.643201
0.493486,0.351691,0.669205,0.515661,0.644240
0.495995,0.352424,0.671344,0.514390,0.645459
0.498385,0.353160,0.673592,0.513082,0.646859
0.500655,0.353900,0.675949,0.511737,0.648440
0.502807,0.354643,0.678413,0.510355,0.650202
0.504840,0.355389,0.680986,0.508937,0.652144
0.506755,0.356139,0.683667,0.507481,0.654267
0.508550,0.356893,0.686457,0.505988,0.656571
0.510226,0.357650,0.689355,0.504459,0.659056
0.511784,0.358410,0.692361,0.502892,0.661721
0.513222,0.359174,0.695475,0.501289,0.664568
0.514542,0.359941,0.698698,0.499649,0.667595
0.515743,0.360712,0.702029,0.497972,0.670802
0.516824,0.361486,0.705469,0.496258,0.674191
0.517894,0.362261,0.708919,0.494540,0.677598
0.518964,0.363035,0.712369,0.492823,0.681004
0.520034,0.363810,0.715819,0.491105,0.684411
0.521104,0.364584,0.719270,0.489388,0.687817
0.522174,0.365359,0.722720,0.487670,0.691224
0.523244,0.366133,0.726170,0.485952,0.694630
0.524314,0.366908,0.729620,0.484235,0.698037
0.525384,0.367682,0.733070,0.482517,0.701444
0.526454,0.368457,0.736521,0.480799,0.704850
0.527524,0.369231,0.739971,0.479082,0.708257
0.528594,0.370006,0.743421,0.477364,0.711663
0.529664,0.370780,0.746871,0.475647,0.715070
0.530734,0.371555,0.750322,0.473929,0.718477
0.531804,0.372329,0.753772,0.472211,0.721883
0.532874,0.373104,0.757222,0.470494,0.725290
0.533944,0.373878,0.760672,0.468776,0.728696
0.535014,0.374653,0.764123,0.467058,0.732103
