density,loudness,brightness,roughness,speed
0.295235,0.669605,0.268695,0.203039,0.907694
0.296368,0.668937,0.269279,0.202293,0.904439
0.297627,0.668194,0.269928,0.201464,0.900823
0.299012,0.667378,0.270642,0.200552,0.896846
0.300523,0.666487,0.271421,0.199558,0.892508
0.302159,0.665523,0.272264,0.198481,0.887809
0.303921,0.664484,0.273172,0.197321,0.882749
0.305809,0.663371,0.274146,0.196078,0.877327
0.307823,0.662184,0.275184,0.194753,0.871545
0.309962,0.660923,0.276286,0.193345,0.865401
0.312103,0.659661,0.277390,0.191936,0.859253
0.314244,0.658399,0.278494,0.190527,0.853105
0.316385,0.657137,0.279597,0.189117,0.846957
0.318526,0.655875,0.280701,0.187708,0.840809
0.320667,0.654613,0.281804,0.186299,0.834661
0.322808,0.653351,0.282908,0.184890,0.828513
0.324949,0.652089,0.284012,0.183481,0.822365
0.327090,0.650827,0.285115,0.182072,0.816217
0.329231,0.649565,0.286219,0.180663,0.810069
0.331372,0.648303,0.287322,0.179253,0.803921
0.333513,0.647041,0.288426,0.177844,0.797773
0.335654,0.645779,0.289530,0.176435,0.791625
0.337795,0.644517,0.290633,0.175026,0.785477
0.339935,0.643255,0.291737,0.173617,0.779329
0.342076,0.641993,0.292840,0.172208,0.773181
0.344217,0.640731,0.293944,0.170799,0.767033
0.346358,0.639469,0.295048,0.169389,0.760885
0.348499,0.638207,0.296151,0.167980,0.754737
0.350640,0.636945,0.297255,0.166571,0.748589
0.352781,0.635683,0.298359,0.165162,0.742441
0.354922,0.634421,0.299462,0.163753,0.736293
0.357063,0.633159,0.300566,0.162344,0.730145
0.359204,0.631898,0.301669,0.160934,0.723997
0.361345,0.630636,0.302773,0.159525,0.717849
0.363486,0.629374,0.303877,0.158116,0.711701
0.365627,0.628112,0.304980,0.156707,0.705553
0.367768,0.626850,0.306084,0.155298,0.699405
0.369909,0.625588,0.307187,0.153889,0.693257
0.372049,0.624326,0.308291,0.152480,0.687109
0.374190,0.623064,0.309395,0.151070,0.680961
0.376331,0.621802,0.310498,0.149661,0.674813
0.378472,0.620540,0.311602,0.148252,0.668665
0.380613,0.619278,0.312705,0.146843,0.662517
0.382754,0.618016,0.313809,0.145434,0.656369
0.384895,0.616754,0.314913,0.144025,0.650221
0.387036,0.615492,0.316016,0.142616,0.644073
0.389177,0.614230,0.317120,0.141206,0.637925
0.391318,0.612968,0.318223,0.139797,0.631777
0.393459,0.611706,0.319327,0.138388,0.625629
0.395600,0.610444,0.320431,0.136979,0.619481
0.397741,0.609182,0.321534,0.135570,0.613333
0.399882,0.607920,0.322638,0.134161,0.607184
0.402023,0.606658,0.323741,0.132751,0.601036
0.404163,0.605396,0.324845,0.131342,0.594888
0.406304,0.604134,0.325949,0.129933,0.588740
0.408445,0.602872,0.327052,0.128524,0.582592
0.410586,0.601610,0.328156,0.127115,0.576444
0.412727,0.600348,0.329260,0.125706,0.570296
0.414868,0.599086,0.330363,0.124297,0.564148
0.417009,0.597824,0.331467,0.122887,0.558000
0.419150,0.596562,0.332570,0.121478,0.551852
0.421291,0.595300,0.333674,0.120069,0.545704
0.423432,0.594038,0.334778,0.118660,0.539556
0.425573,0.592776,0.335881,0.117251,0.533408
0.427714,0.591514,0.336985,0.115842,0.527260
0.429855,0.590252,0.338088,0.114433,0.521112
0.431996,0.588990,0.339192,0.113023,0.514964
0.434137,0.587728,0.340296,0.111614,0.508816
0.436278,0.586466,0.341399,0.110205,0.502668
0.438418,0.585204,0.342503,0.108796,0.496520
0.440559,0.583942,0.343606,0.107387,0.490372
0.442700,0.582680,0.344710,0.105978,0.484224
0.444841,0.581418,0.345814,0.104568,0.478076
0.446982,0.580156,0.346917,0.103159,0.471928
0.449077,0.578921,0.348069,0.101818,0.465951
0.451044,0.577764,0.349354,0.100667,0.460452
0.452872,0.576689,0.350782,0.099720,0.455465
0.454562,0.575696,0.352355,0.098977,0.450991
0.456114,0.574787,0.354071,0.098438,0.447030
0.457529,0.573959,0.355930,0.098103,0.443583
0.458805,0.573215,0.357933,0.097973,0.440648
0.459943,0.572553,0.360080,0.098046,0.438226
0.460943,0.571973,0.362370,0.098324,0.436318
0.461805,0.571477,0.364804,0.098806,0.434922
0.462528,0.571062,0.367381,0.099492,0.434040
0.463114,0.570731,0.370102,0.100382,0.433670
0.463562,0.570482,0.372967,0.101476,0.433814
0.463871,0.570316,0.375975,0.102774,0.434470
0.464043,0.570232,0.379127,0.104276,0.435640
0.464076,0.570231,0.382422,0.105983,0.437322
0.463971,0.570312,0.385861,0.107894,0.439518
0.463773,0.570449,0.389397,0.109942,0.442060
0.463563,0.570594,0.392945,0.112009,0.444647
0.463354,0.570738,0.396494,0.114075,0.447233
0.463144,0.570882,0.400042,0.116141,0.449820
0.462934,0.571027,0.403591,0.118207,0.452407
0.462724,0.571171,0.407139,0.120274,0.454994
0.462514,0.571316,0.410688,0.122340,0.457580
0.462304,0.571460,0.414236,0.124406,0.460167
0.462094,0.571604,0.417784,0.126472,0.462754
0.461884,0.571749,0.421333,0.128539,0.465340
0.461674,0.571893,0.424881,0.130605,0.467927
0.461464,0.572038,0.428430,0.132671,0.470514
0.461254,0.572182,0.431978,0.134737,0.473101
0.461044,0.572326,0.435527,0.136804,0.475687
0.460834,0.572471,0.439075,0.138870,0.478274
0.460624,0.572615,0.442624,0.140936,0.480861
0.460414,0.572760,0.446172,0.143003,0.483447
0.460204,0.572904,0.449720,0.145069,0.486034
0.459995,0.573049,0.453269,0.147135,0.488621
0.459785,0.573193,0.456817,0.149201,0.491208
0.459575,0.573337,0.460366,0.151268,0.493794
0.459365,0.573482,0.463914,0.153334,0.496381
0.459155,0.573626,0.467463,0.155400,0.498968
0.458945,0.573771,0.471011,0.157466,0.501554
0.458735,0.573915,0.474560,0.159533,0.504141
0.458525,0.574059,0.478108,0.161599,0.506728
0.458315,0.574204,0.481656,0.163665,0.509314
0.458105,0.574348,0.485205,0.165732,0.511901
0.457895,0.574493,0.488753,0.167798,0.514488
0.457685,0.574637,0.492302,0.169864,0.517075
0.457475,0.574781,0.495850,0.171930,0.519661
0.457265,0.574926,0.499399,0.173997,0.522248
0.457055,0.575070,0.502947,0.176063,0.524835
0.456845,0.575215,0.506496,0.178129,0.527421
0.456635,0.575359,0.510044,0.180195,0.530008
0.456426,0.575503,0.513592,0.182262,0.532595
0.456216,0.575648,0.517141,0.184328,0.535182
0.456006,0.575792,0.520689,0.186394,0.537768
0.455796,0.575937,0.524238,0.188461,0.540355
0.455586,0.576081,0.527786,0.190527,0.542942
0.455376,0.576225,0.531335,0.192593,0.545528
0.455166,0.576370,0.534883,0.194659,0.548115
0.454956,0.576514,0.538432,0.196726,0.550702
0.454746,0.576659,0.541980,0.198792,0.553288
0.454536,0.576803,0.545528,0.200858,0.555875
0.454326,0.576947,0.549077,0.202924,0.558462
0.454116,0.577092,0.552625,0.204991,0.561049
0.453906,0.577236,0.556174,0.207057,0.563635
0.453696,0.577381,0.559722,0.209123,0.566222
0.453486,0.577525,0.563271,0.211190,0.568809
0.453276,0.577669,0.566819,0.213256,0.571395
0.453067,0.577814,0.570368,0.215322,0.573982
0.452857,0.577958,0.573916,0.217388,0.576569
0.452647,0.578103,0.577464,0.219455,0.579156
0.452437,0.578247,0.581013,0.221521,0.581742
0.452227,0.578391,0.584561,0.223587,0.584329
