density,loudness,brightness,roughness,speed
0.324603,0.716510,0.663048,0.758183,0.513602
0.328452,0.716747,0.660744,0.753240,0.511304
0.332728,0.717011,0.658184,0.747747,0.508750
0.337432,0.717301,0.655368,0.741705,0.505941
0.342564,0.717617,0.652296,0.735113,0.502876
0.348123,0.717960,0.648968,0.727973,0.499556
0.354110,0.718329,0.645383,0.720283,0.495980
0.360524,0.718725,0.641543,0.712043,0.492150
0.367366,0.719147,0.637447,0.703255,0.488064
0.374636,0.719595,0.633095,0.693917,0.483722
0.381906,0.720043,0.628743,0.684579,0.479380
0.389175,0.720491,0.624390,0.675241,0.475039
0.396445,0.720939,0.620038,0.665903,0.470697
0.403715,0.721388,0.615686,0.656565,0.466356
0.410985,0.721836,0.611334,0.647227,0.462014
0.418254,0.722284,0.606981,0.637890,0.457673
0.425524,0.722732,0.602629,0.628552,0.453331
0.432794,0.723180,0.598277,0.619214,0.448990
0.440064,0.723629,0.593925,0.609876,0.444648
0.447333,0.724077,0.589572,0.600538,0.440306
0.454603,0.724525,0.585220,0.591200,0.435965
0.461873,0.724973,0.580868,0.581862,0.431623
0.469143,0.725422,0.576516,0.572525,0.427282
0.476412,0.725870,0.572164,0.563187,0.422940
0.483682,0.726318,0.567811,0.553849,0.418599
0.490952,0.726766,0.563459,0.544511,0.414257
0.498221,0.727214,0.559107,0.535173,0.409916
0.505491,0.727663,0.554755,0.525835,0.405574
0.512761,0.728111,0.550402,0.516497,0.401232
0.520031,0.728559,0.546050,0.507160,0.396891
0.527300,0.729007,0.541698,0.497822,0.392549
0.534570,0.729455,0.537346,0.488484,0.388208
0.541840,0.729904,0.532994,0.479146,0.383866
0.549110,0.730352,0.528641,0.469808,0.379525
0.556379,0.730800,0.524289,0.460470,0.375183
0.563649,0.731248,0.519937,0.451132,0.370842
0.570919,0.731696,0.515585,0.441794,0.366500
0.578189,0.732145,0.511232,0.432457,0.362159
0.585458,0.732593,0.506880,0.423119,0.357817
0.592728,0.733041,0.502528,0.413781,0.353475
0.599998,0.733489,0.498176,0.404443,0.349134
0.607267,0.733937,0.493824,0.395105,0.344792
0.614537,0.734386,0.489471,0.385767,0.340451
0.621807,0.734834,0.485119,0.376429,0.336109
0.629077,0.735282,0.480767,0.367092,0.331768
0.636346,0.735730,0.476415,0.357754,0.327426
0.643616,0.736178,0.472062,0.348416,0.323085
0.650886,0.736627,0.467710,0.339078,0.318743
0.658156,0.737075,0.463358,0.329740,0.314401
0.665425,0.737523,0.459006,0.320402,0.310060
0.672695,0.737971,0.454654,0.311064,0.305718
0.679965,0.738420,0.450301,0.301727,0.301377
0.687235,0.738868,0.445949,0.292389,0.297035
0.694504,0.739316,0.441597,0.283051,0.292694
0.701774,0.739764,0.437245,0.273713,0.288352
0.709044,0.740212,0.432892,0.264375,0.284011
0.716313,0.740661,0.428540,0.255037,0.279669
0.723583,0.741109,0.424188,0.245699,0.275327
0.730853,0.741557,0.419836,0.236362,0.270986
0.738123,0.742005,0.415483,0.227024,0.266644
0.745392,0.742453,0.411131,0.217686,0.262303
