density,loudness,brightness,roughness,speed
0.200897,0.308122,0.487066,0.598304,0.818309
0.200887,0.309783,0.487277,0.596360,0.814928
0.200876,0.311628,0.487510,0.594201,0.811172
0.200864,0.313658,0.487768,0.591826,0.807041
0.200850,0.315872,0.488048,0.589235,0.802534
0.200836,0.318270,0.488352,0.586429,0.797652
0.200820,0.320852,0.488680,0.583406,0.792395
0.200803,0.323619,0.489030,0.580169,0.786762
0.200785,0.326571,0.489404,0.576715,0.780754
0.200766,0.329706,0.489802,0.573045,0.774371
0.200747,0.332843,0.490199,0.569374,0.767985
0.200728,0.335980,0.490597,0.565703,0.761599
0.200709,0.339117,0.490994,0.562032,0.755213
0.200690,0.342254,0.491392,0.558361,0.748827
0.200671,0.345391,0.491790,0.554690,0.742441
0.200652,0.348528,0.492187,0.551019,0.736055
0.200633,0.351665,0.492585,0.547348,0.729669
0.200614,0.354803,0.492982,0.543677,0.723283
0.200595,0.357940,0.493380,0.540006,0.716897
0.200576,0.361077,0.493777,0.536335,0.710511
0.200557,0.364214,0.494175,0.532664,0.704125
0.200538,0.367351,0.494573,0.528992,0.697739
0.200519,0.370488,0.494970,0.525321,0.691353
0.200500,0.373625,0.495368,0.521650,0.684967
0.200481,0.376762,0.495765,0.517979,0.678581
0.200462,0.379899,0.496163,0.514308,0.672195
0.200443,0.383036,0.496561,0.510637,0.665809
0.200424,0.386173,0.496958,0.506966,0.659423
0.200405,0.389310,0.497356,0.503295,0.653037
0.200386,0.392447,0.497753,0.499624,0.646651
0.200367,0.395584,0.498151,0.495953,0.640265
0.200348,0.398721,0.498548,0.492282,0.633879
0.200329,0.401858,0.498946,0.488611,0.627493
0.200310,0.404995,0.499344,0.484939,0.621107
0.200291,0.408132,0.499741,0.481268,0.614721
0.200272,0.411269,0.500139,0.477597,0.608335
0.200253,0.414406,0.500536,0.473926,0.601949
0.200234,0.417543,0.500934,0.470255,0.595563
0.200215,0.420680,0.501332,0.466584,0.589177
0.200196,0.423817,0.501729,0.462913,0.582791
0.200177,0.426954,0.502127,0.459242,0.576405
0.200158,0.430091,0.502524,0.455571,0.570019
0.200139,0.433229,0.502922,0.451900,0.563633
0.200120,0.436366,0.503319,0.448229,0.557247
0.200101,0.439503,0.503717,0.444558,0.550861
0.200082,0.442640,0.504115,0.440886,0.544475
0.200063,0.445777,0.504512,0.437215,0.538089
0.200044,0.448914,0.504910,0.433544,0.531703
0.200025,0.452051,0.505307,0.429873,0.525317
0.200006,0.455188,0.505705,0.426202,0.518931
0.199987,0.458325,0.506103,0.422531,0.512545
0.199968,0.461462,0.506500,0.418860,0.506159
0.199949,0.464599,0.506898,0.415189,0.499773
0.199930,0.467736,0.507295,0.411518,0.493387
0.199911,0.470873,0.507693,0.407847,0.487001
0.199892,0.474010,0.508090,0.404176,0.480615
0.199873,0.477147,0.508488,0.400504,0.474229
0.199854,0.480284,0.508886,0.396833,0.467843
0.199834,0.483421,0.509283,0.393162,0.461457
0.199815,0.486558,0.509681,0.389491,0.455071
0.199796,0.489695,0.510078,0.385820,0.448685
0.199777,0.492832,0.510476,0.382149,0.442299
0.199758,0.495969,0.510874,0.378478,0.435913
0.199739,0.499106,0.511271,0.374807,0.429527
0.199720,0.502243,0.511669,0.371136,0.423141
0.199701,0.505380,0.512066,0.367465,0.416755
0.199682,0.508518,0.512464,0.363794,0.410369
0.199663,0.511655,0.512861,0.360123,0.403983
0.199644,0.514792,0.513259,0.356451,0.397596
0.199625,0.517929,0.513657,0.352780,0.391210
0.199606,0.521066,0.514054,0.349109,0.384824
0.199757,0.524163,0.514501,0.345664,0.378731
0.200196,0.527194,0.515031,0.342601,0.373133
0.200930,0.530155,0.515646,0.339931,0.368045
0.201960,0.533048,0.516347,0.337655,0.363466
0.203286,0.535872,0.517134,0.335771,0.359396
0.204908,0.538627,0.518006,0.334281,0.355837
0.206825,0.541314,0.518964,0.333184,0.352786
0.209039,0.543931,0.520007,0.332479,0.350245
0.211548,0.546480,0.521136,0.332168,0.348214
0.214353,0.548959,0.522350,0.332251,0.346692
0.217453,0.551370,0.523650,0.332726,0.345679
0.220850,0.553712,0.525035,0.333594,0.345176
0.224542,0.555986,0.526506,0.334856,0.345182
0.228530,0.558190,0.528063,0.336510,0.345698
0.232814,0.560325,0.529705,0.338558,0.346723
0.237394,0.562392,0.531432,0.340999,0.348258
0.242269,0.564390,0.533246,0.343833,0.350302
0.247273,0.566358,0.535096,0.346839,0.352569
0.252288,0.568323,0.536949,0.349857,0.354852
0.257302,0.570289,0.538803,0.352876,0.357136
0.262316,0.572254,0.540656,0.355894,0.359419
0.267330,0.574220,0.542509,0.358913,0.361702
0.272345,0.576185,0.544363,0.361931,0.363986
0.277359,0.578151,0.546216,0.364950,0.366269
0.282373,0.580116,0.548069,0.367968,0.368552
0.287387,0.582082,0.549923,0.370987,0.370836
0.292402,0.584047,0.551776,0.374006,0.373119
0.297416,0.586013,0.553629,0.377024,0.375402
0.302430,0.587978,0.555483,0.380043,0.377686
0.307444,0.589944,0.557336,0.383061,0.379969
0.312458,0.591909,0.559189,0.386080,0.382253
0.317473,0.593875,0.561043,0.389098,0.384536
0.322487,0.595840,0.562896,0.392117,0.386819
0.327501,0.597806,0.564749,0.395135,0.389103
0.332515,0.599771,0.566603,0.398154,0.391386
0.337530,0.601737,0.568456,0.401172,0.393669
0.342544,0.603702,0.570309,0.404191,0.395953
0.347558,0.605668,0.572162,0.407210,0.398236
0.352572,0.607633,0.574016,0.410228,0.400520
0.357587,0.609598,0.575869,0.413247,0.402803
0.362601,0.611564,0.577722,0.416265,0.405086
0.367615,0.613529,0.579576,0.419284,0.407370
0.372629,0.615495,0.581429,0.422302,0.409653
0.377643,0.617460,0.583282,0.425321,0.411936
0.382658,0.619426,0.585136,0.428339,0.414220
0.387672,0.621391,0.586989,0.431358,0.416503
0.392686,0.623357,0.588842,0.434376,0.418786
0.397700,0.625322,0.590696,0.437395,0.421070
0.402715,0.627288,0.592549,0.440414,0.423353
0.407729,0.629253,0.594402,0.443432,0.425637
0.412743,0.631219,0.596256,0.446451,0.427920
0.417757,0.633184,0.598109,0.449469,0.430203
0.422772,0.635150,0.599962,0.452488,0.432487
0.427786,0.637115,0.601816,0.455506,0.434770
0.432800,0.639081,0.603669,0.458525,0.437053
0.437814,0.641046,0.605522,0.461543,0.439337
0.442828,0.643012,0.607376,0.464562,0.441620
0.447843,0.644977,0.609229,0.467581,0.443904
0.452857,0.646943,0.611082,0.470599,0.446187
0.457871,0.648908,0.612935,0.473618,0.448470
0.462885,0.650874,0.614789,0.476636,0.450754
0.467900,0.652839,0.616642,0.479655,0.453037
0.472914,0.654805,0.618495,0.482673,0.455320
0.477928,0.656770,0.620349,0.485692,0.457604
