density,loudness,brightness,roughness,speed
0.527147,0.304321,0.750622,0.630861,0.801787
0.526406,0.305112,0.749383,0.629514,0.801238
0.525582,0.305990,0.748007,0.628018,0.800629
0.524676,0.306957,0.746493,0.626373,0.799959
0.523687,0.308011,0.744841,0.624578,0.799228
0.522617,0.309153,0.743052,0.622634,0.798437
0.521464,0.310383,0.741126,0.620541,0.797584
0.520228,0.311701,0.739062,0.618298,0.796671
0.518911,0.313106,0.736860,0.615905,0.795696
0.517511,0.314600,0.734521,0.613364,0.794661
0.516110,0.316094,0.732181,0.610820,0.793626
0.514709,0.317588,0.729840,0.608277,0.792590
0.513309,0.319082,0.727500,0.605734,0.791554
0.511908,0.320576,0.725160,0.603191,0.790519
0.510507,0.322070,0.722819,0.600647,0.789483
0.509106,0.323564,0.720479,0.598104,0.788447
0.507706,0.325058,0.718139,0.595561,0.787411
0.506305,0.326552,0.715798,0.593018,0.786376
0.504904,0.328046,0.713458,0.590474,0.785340
0.503503,0.329541,0.711118,0.587931,0.784304
0.502103,0.331035,0.708777,0.585388,0.783269
0.500702,0.332529,0.706437,0.582845,0.782233
0.499301,0.334023,0.704096,0.580301,0.781197
0.497900,0.335517,0.701756,0.577758,0.780162
0.496500,0.337011,0.699416,0.575215,0.779126
0.495099,0.338505,0.697075,0.572671,0.778090
0.493698,0.339999,0.694735,0.570128,0.777055
0.492297,0.341493,0.692395,0.567585,0.776019
0.490897,0.342987,0.690054,0.565042,0.774983
0.489496,0.344482,0.687714,0.562498,0.773948
0.488095,0.345976,0.685374,0.559955,0.772912
0.486694,0.347470,0.683033,0.557412,0.771876
0.485294,0.348964,0.680693,0.554869,0.770840
0.483893,0.350458,0.678353,0.552325,0.769805
0.482492,0.351952,0.676012,0.549782,0.768769
0.481091,0.353446,0.673672,0.547239,0.767733
0.479691,0.354940,0.671331,0.544696,0.766698
0.478290,0.356434,0.668991,0.542152,0.765662
0.476889,0.357928,0.666651,0.539609,0.764626
0.475488,0.359422,0.664310,0.537066,0.763591
0.474088,0.360917,0.661970,0.534522,0.762555
0.472687,0.362411,0.659630,0.531979,0.761519
0.471286,0.363905,0.657289,0.529436,0.760484
0.469885,0.365399,0.654949,0.526893,0.759448
0.468485,0.366893,0.652609,0.524349,0.758412
0.467084,0.368387,0.650268,0.521806,0.757376
0.465683,0.369881,0.647928,0.519263,0.756341
0.464282,0.371375,0.645587,0.516720,0.755305
0.462882,0.372869,0.643247,0.514176,0.754269
0.461481,0.374363,0.640907,0.511633,0.753234
0.460080,0.375858,0.638566,0.509090,0.752198
0.458680,0.377352,0.636226,0.506547,0.751162
0.457279,0.378846,0.633886,0.504003,0.750127
0.455878,0.380340,0.631545,0.501460,0.749091
0.454477,0.381834,0.629205,0.498917,0.748055
0.453077,0.383328,0.626865,0.496374,0.747020
0.451676,0.384822,0.624524,0.493830,0.745984
0.450275,0.386316,0.622184,0.491287,0.744948
0.448874,0.387810,0.619844,0.488744,0.743913
0.447474,0.389304,0.617503,0.486200,0.742877
0.446073,0.390798,0.615163,0.483657,0.741841
0.444672,0.392293,0.612822,0.481114,0.740805
0.443271,0.393787,0.610482,0.478571,0.739770
0.441871,0.395281,0.608142,0.476027,0.738734
0.440470,0.396775,0.605801,0.473484,0.737698
0.439069,0.398269,0.603461,0.470941,0.736663
0.437668,0.399763,0.601121,0.468398,0.735627
0.436268,0.401257,0.598780,0.465854,0.734591
0.434867,0.402751,0.596440,0.463311,0.733556
0.433466,0.404245,0.594100,0.460768,0.732520
0.432065,0.405739,0.591759,0.458225,0.731484
0.430665,0.407234,0.589419,0.455681,0.730449
0.429355,0.408706,0.587407,0.453172,0.729442
0.428146,0.410156,0.585756,0.450699,0.728468
0.427036,0.411582,0.584466,0.448264,0.727526
0.426027,0.412985,0.583536,0.445865,0.726616
0.425118,0.414365,0.582967,0.443503,0.725739
0.424309,0.415722,0.582759,0.441179,0.724894
0.423600,0.417055,0.582911,0.438891,0.724080
0.422991,0.418365,0.583424,0.436641,0.723300
0.422482,0.419651,0.584298,0.434427,0.722551
0.422073,0.420915,0.585532,0.432250,0.721834
0.421765,0.422155,0.587127,0.430111,0.721150
0.421556,0.423372,0.589083,0.428008,0.720498
0.421448,0.424565,0.591400,0.425942,0.719878
0.421440,0.425736,0.594077,0.423914,0.719290
0.421531,0.426883,0.597114,0.421922,0.718735
0.421723,0.428006,0.600513,0.419967,0.718211
0.422015,0.429107,0.604272,0.418050,0.717720
0.422318,0.430205,0.608071,0.416136,0.717233
0.422621,0.431303,0.611870,0.414223,0.716745
0.422924,0.432400,0.615669,0.412309,0.716258
0.423227,0.433498,0.619468,0.410395,0.715770
0.423530,0.434596,0.623266,0.408482,0.715283
0.423833,0.435694,0.627065,0.406568,0.714795
0.424136,0.436792,0.630864,0.404655,0.714308
0.424439,0.437890,0.634663,0.402741,0.713820
0.424742,0.438988,0.638462,0.400827,0.713333
0.425045,0.440086,0.642261,0.398914,0.712845
0.425348,0.441183,0.646060,0.397000,0.712357
0.425651,0.442281,0.649859,0.395087,0.711870
0.425954,0.443379,0.653658,0.393173,0.711382
0.426257,0.444477,0.657457,0.391259,0.710895
0.426560,0.445575,0.661255,0.389346,0.710407
0.426863,0.446673,0.665054,0.387432,0.709920
0.427166,0.447771,0.668853,0.385519,0.709432
0.427469,0.448869,0.672652,0.383605,0.708945
0.427772,0.449966,0.676451,0.381691,0.708457
0.428075,0.451064,0.680250,0.379778,0.707970
0.428378,0.452162,0.684049,0.377864,0.707482
0.428681,0.453260,0.687848,0.375950,0.706995
0.428984,0.454358,0.691647,0.374037,0.706507
0.429287,0.455456,0.695445,0.372123,0.706019
0.429589,0.456554,0.699244,0.370210,0.705532
0.429892,0.457651,0.703043,0.368296,0.705044
0.430195,0.458749,0.706842,0.366382,0.704557
0.430498,0.459847,0.710641,0.364469,0.704069
0.430801,0.460945,0.714440,0.362555,0.703582
0.431104,0.462043,0.718239,0.360642,0.703094
0.431407,0.463141,0.722038,0.358728,0.702607
0.431710,0.464239,0.725837,0.356814,0.702119
0.432013,0.465337,0.729635,0.354901,0.701632
0.432316,0.466434,0.733434,0.352987,0.701144
0.432619,0.467532,0.737233,0.351074,0.700656
0.432922,0.468630,0.741032,0.349160,0.700169
0.433225,0.469728,0.744831,0.347246,0.699681
0.433528,0.470826,0.748630,0.345333,0.699194
0.433831,0.471924,0.752429,0.343419,0.698706
0.434134,0.473022,0.756228,0.341506,0.698219
0.434437,0.474120,0.760027,0.339592,0.697731
0.434740,0.475217,0.763826,0.337678,0.697244
0.435043,0.476315,0.767624,0.335765,0.696756
0.435346,0.477413,0.771423,0.333851,0.696269
