density,loudness,brightness,roughness,speed
0.901794,0.751813,0.242958,0.441610,0.496809
0.897116,0.750312,0.243709,0.444707,0.497843
0.891918,0.748644,0.244544,0.448149,0.498992
0.886201,0.746809,0.245462,0.451934,0.500255
0.879964,0.744808,0.246464,0.456064,0.501634
0.873208,0.742640,0.247550,0.460538,0.503127
0.865931,0.740304,0.248718,0.465356,0.504735
0.858135,0.737802,0.249971,0.470518,0.506458
0.849819,0.735134,0.251306,0.476025,0.508296
0.840983,0.732298,0.252726,0.481875,0.510249
0.832147,0.729462,0.254145,0.487726,0.512202
0.823312,0.726627,0.255564,0.493577,0.514154
0.814476,0.723791,0.256984,0.499427,0.516107
0.805640,0.720956,0.258403,0.505278,0.518060
0.796805,0.718120,0.259822,0.511128,0.520013
0.787969,0.715285,0.261241,0.516979,0.521966
0.779133,0.712449,0.262661,0.522829,0.523918
0.770297,0.709613,0.264080,0.528680,0.525871
0.761462,0.706778,0.265499,0.534530,0.527824
0.752626,0.703942,0.266918,0.540381,0.529777
0.743790,0.701107,0.268338,0.546231,0.531730
0.734955,0.698271,0.269757,0.552082,0.533682
0.726119,0.695436,0.271176,0.557933,0.535635
0.717283,0.692600,0.272596,0.563783,0.537588
0.708447,0.689764,0.274015,0.569634,0.539541
0.699612,0.686929,0.275434,0.575484,0.541494
0.690776,0.684093,0.276853,0.581335,0.543446
0.681940,0.681258,0.278273,0.587185,0.545399
0.673105,0.678422,0.279692,0.593036,0.547352
0.664269,0.675587,0.281111,0.598886,0.549305
0.655433,0.672751,0.282530,0.604737,0.551258
0.646597,0.669915,0.283950,0.610587,0.553210
0.637762,0.667080,0.285369,0.616438,0.555163
0.628926,0.664244,0.286788,0.622289,0.557116
0.620090,0.661409,0.288207,0.628139,0.559069
0.611255,0.658573,0.289627,0.633990,0.561022
0.602419,0.655738,0.291046,0.639840,0.562974
0.593583,0.652902,0.292465,0.645691,0.564927
0.584747,0.650066,0.293885,0.651541,0.566880
0.575912,0.647231,0.295304,0.657392,0.568833
0.567076,0.644395,0.296723,0.663242,0.570786
0.558240,0.641560,0.298142,0.669093,0.572738
0.549405,0.638724,0.299562,0.674943,0.574691
0.540569,0.635889,0.300981,0.680794,0.576644
0.531733,0.633053,0.302400,0.686645,0.578597
0.522898,0.630217,0.303819,0.692495,0.580550
0.514062,0.627382,0.305239,0.698346,0.582502
0.505226,0.624546,0.306658,0.704196,0.584455
0.496390,0.621711,0.308077,0.710047,0.586408
0.487555,0.618875,0.309497,0.715897,0.588361
0.478719,0.616039,0.310916,0.721748,0.590314
0.469883,0.613204,0.312335,0.727598,0.592266
0.461048,0.610368,0.313754,0.733449,0.594219
0.452212,0.607533,0.315174,0.739300,0.596172
0.443376,0.604697,0.316593,0.745150,0.598125
0.434540,0.601862,0.318012,0.751001,0.600078
0.425705,0.599026,0.319431,0.756851,0.602030
0.416869,0.596190,0.320851,0.762702,0.603983
0.408033,0.593355,0.322270,0.768552,0.605936
0.399198,0.590519,0.323689,0.774403,0.607889
0.390362,0.587684,0.325109,0.780253,0.609842
0.381526,0.584848,0.326528,0.786104,0.611794
0.372690,0.582013,0.327947,0.791954,0.613747
0.363855,0.579177,0.329366,0.797805,0.615700
0.355019,0.576341,0.330786,0.803656,0.617653
0.346183,0.573506,0.332205,0.809506,0.619606
0.337348,0.570670,0.333624,0.815357,0.621558
0.328512,0.567835,0.335043,0.821207,0.623511
0.319676,0.564999,0.336463,0.827058,0.625464
0.310840,0.562164,0.337882,0.832908,0.627417
0.302005,0.559328,0.339301,0.838759,0.629370
0.293169,0.556492,0.340720,0.844609,0.631322
0.284444,0.553689,0.342152,0.850359,0.633243
0.276718,0.551172,0.343694,0.855198,0.634875
0.269991,0.548942,0.345345,0.859128,0.636219
0.264263,0.546999,0.347107,0.862148,0.637274
0.259534,0.545343,0.348979,0.864258,0.638040
0.255803,0.543974,0.350961,0.865458,0.638517
0.253071,0.542892,0.353053,0.865748,0.638706
0.251339,0.542096,0.355256,0.865128,0.638607
0.250604,0.541588,0.357568,0.863598,0.638219
0.250869,0.541366,0.359990,0.861158,0.637542
0.252133,0.541432,0.362523,0.857809,0.636576
0.254395,0.541784,0.365166,0.853549,0.635322
0.257657,0.542423,0.367919,0.848380,0.633780
0.261917,0.543349,0.370781,0.842301,0.631948
0.267176,0.544562,0.373754,0.835312,0.629828
0.273433,0.546062,0.376838,0.827413,0.627420
0.280690,0.547849,0.380031,0.818604,0.624722
0.288835,0.549891,0.383322,0.808986,0.621769
0.296979,0.551933,0.386613,0.799368,0.618815
0.305123,0.553974,0.389904,0.789751,0.615861
0.313268,0.556016,0.393195,0.780133,0.612908
0.321412,0.558058,0.396486,0.770515,0.609954
0.329557,0.560100,0.399778,0.760897,0.607000
0.337701,0.562142,0.403069,0.751280,0.604046
0.345846,0.564184,0.406360,0.741662,0.601093
0.353990,0.566225,0.409651,0.732044,0.598139
0.362135,0.568267,0.412942,0.722427,0.595185
0.370279,0.570309,0.416233,0.712809,0.592231
0.378424,0.572351,0.419524,0.703191,0.589278
0.386568,0.574393,0.422815,0.693573,0.586324
0.394713,0.576435,0.426106,0.683956,0.583370
0.402857,0.578476,0.429398,0.674338,0.580416
0.411002,0.580518,0.432689,0.664720,0.577463
0.419146,0.582560,0.435980,0.655102,0.574509
0.427291,0.584602,0.439271,0.645485,0.571555
0.435435,0.586644,0.442562,0.635867,0.568601
