density,loudness,brightness,roughness,speed
0.399417,0.402313,0.546990,0.300557,0.644958
0.402347,0.404777,0.545617,0.302703,0.641933
0.405602,0.407515,0.544092,0.305089,0.638572
0.409182,0.410527,0.542414,0.307713,0.634875
0.413088,0.413812,0.540584,0.310575,0.630842
0.417319,0.417371,0.538602,0.313676,0.626473
0.421876,0.421204,0.536467,0.317015,0.621767
0.426759,0.425311,0.534179,0.320593,0.616726
0.431966,0.429691,0.531739,0.324410,0.611349
0.437500,0.434346,0.529146,0.328465,0.605635
0.443033,0.439000,0.526554,0.332520,0.599921
0.448567,0.443654,0.523961,0.336575,0.594208
0.454100,0.448309,0.521368,0.340630,0.588494
0.459633,0.452963,0.518776,0.344685,0.582781
0.465167,0.457617,0.516183,0.348740,0.577067
0.470700,0.462272,0.513590,0.352795,0.571354
0.476233,0.466926,0.510998,0.356850,0.565640
0.481767,0.471580,0.508405,0.360905,0.559926
0.487300,0.476235,0.505812,0.364960,0.554213
0.492833,0.480889,0.503220,0.369015,0.548499
0.498367,0.485543,0.500627,0.373070,0.542786
0.503900,0.490198,0.498035,0.377125,0.537072
0.509434,0.494852,0.495442,0.381180,0.531358
0.514967,0.499506,0.492849,0.385235,0.525645
0.520500,0.504161,0.490257,0.389290,0.519931
0.526034,0.508815,0.487664,0.393345,0.514218
0.531567,0.513469,0.485071,0.397400,0.508504
0.537100,0.518124,0.482479,0.401456,0.502791
0.542634,0.522778,0.479886,0.405511,0.497077
0.548167,0.527432,0.477293,0.409566,0.491363
0.553700,0.532086,0.474701,0.413621,0.485650
0.559234,0.536741,0.472108,0.417676,0.479936
0.564767,0.541395,0.469516,0.421731,0.474223
0.570300,0.546049,0.466923,0.425786,0.468509
0.575834,0.550704,0.464330,0.429841,0.462796
0.581367,0.555358,0.461738,0.433896,0.457082
0.586901,0.560012,0.459145,0.437951,0.451368
0.592434,0.564667,0.456552,0.442006,0.445655
0.597967,0.569321,0.453960,0.446061,0.439941
0.603501,0.573975,0.451367,0.450116,0.434228
0.609034,0.578630,0.448774,0.454171,0.428514
0.614567,0.583284,0.446182,0.458226,0.422801
0.620101,0.587938,0.443589,0.462281,0.417087
0.625634,0.592593,0.440997,0.466336,0.411373
0.631167,0.597247,0.438404,0.470391,0.405660
0.636701,0.601901,0.435811,0.474446,0.399946
0.642234,0.606556,0.433219,0.478501,0.394233
0.647768,0.611210,0.430626,0.482556,0.388519
0.653301,0.615864,0.428033,0.486611,0.382806
0.658834,0.620519,0.425441,0.490666,0.377092
0.664368,0.625173,0.422848,0.494721,0.371378
0.669901,0.629827,0.420255,0.498776,0.365665
