density,loudness,brightness,roughness,speed
0.520882,0.333176,0.811286,0.506471,0.318722
0.522903,0.333964,0.810593,0.505226,0.321739
0.525148,0.334840,0.809824,0.503842,0.325091
0.527618,0.335804,0.808978,0.502321,0.328779
0.530313,0.336855,0.808056,0.500660,0.332802
0.533232,0.337994,0.807056,0.498862,0.337160
0.536375,0.339221,0.805979,0.496925,0.341853
0.539743,0.340535,0.804826,0.494849,0.346881
0.543336,0.341936,0.803595,0.492636,0.352245
0.547153,0.343426,0.802288,0.490284,0.357944
0.550970,0.344915,0.800980,0.487932,0.363643
0.554787,0.346404,0.799673,0.485580,0.369342
0.558604,0.347894,0.798365,0.483227,0.375040
0.562421,0.349383,0.797058,0.480875,0.380739
0.566238,0.350872,0.795751,0.478523,0.386438
0.570056,0.352361,0.794443,0.476171,0.392137
0.573873,0.353851,0.793136,0.473819,0.397836
0.577690,0.355340,0.791828,0.471467,0.403535
0.581507,0.356829,0.790521,0.469115,0.409234
0.585324,0.358319,0.789214,0.466763,0.414933
0.589141,0.359808,0.787906,0.464411,0.420632
0.592958,0.361297,0.786599,0.462059,0.426330
0.596775,0.362786,0.785291,0.459707,0.432029
0.600593,0.364276,0.783984,0.457355,0.437728
0.604410,0.365765,0.782677,0.455003,0.443427
0.608227,0.367254,0.781369,0.452651,0.449126
0.612044,0.368744,0.780062,0.450299,0.454825
0.615861,0.370233,0.778754,0.447947,0.460524
0.619678,0.371722,0.777447,0.445595,0.466223
0.623495,0.373211,0.776140,0.443243,0.471922
0.627312,0.374701,0.774832,0.440891,0.477621
0.631129,0.376190,0.773525,0.438539,0.483319
0.634947,0.377679,0.772218,0.436187,0.489018
0.638764,0.379168,0.770910,0.433835,0.494717
0.642581,0.380658,0.769603,0.431483,0.500416
0.646398,0.382147,0.768295,0.429131,0.506115
0.650215,0.383636,0.766988,0.426778,0.511814
0.654032,0.385126,0.765681,0.424426,0.517513
0.657849,0.386615,0.764373,0.422074,0.523212
0.661666,0.388104,0.763066,0.419722,0.528911
0.665484,0.389593,0.761758,0.417370,0.534609
0.669301,0.391083,0.760451,0.415018,0.540308
0.673118,0.392572,0.759144,0.412666,0.546007
0.676935,0.394061,0.757836,0.410314,0.551706
0.680752,0.395551,0.756529,0.407962,0.557405
0.684569,0.397040,0.755221,0.405610,0.563104
0.688386,0.398529,0.753914,0.403258,0.568803
0.692203,0.400018,0.752607,0.400906,0.574502
0.696020,0.401508,0.751299,0.398554,0.580201
0.699838,0.402997,0.749992,0.396202,0.585899
0.703655,0.404486,0.748684,0.393850,0.591598
0.707472,0.405976,0.747377,0.391498,0.597297
0.711289,0.407465,0.746070,0.389146,0.602996
0.715106,0.408954,0.744762,0.386794,0.608695
0.718923,0.410443,0.743455,0.384442,0.614394
0.722740,0.411933,0.742147,0.382090,0.620093
0.726557,0.413422,0.740840,0.379738,0.625792
0.730375,0.414911,0.739533,0.377386,0.631491
0.734192,0.416401,0.738225,0.375034,0.637189
0.738009,0.417890,0.736918,0.372682,0.642888
0.741826,0.419379,0.735610,0.370329,0.648587
0.745643,0.420868,0.734303,0.367977,0.654286
0.749460,0.422358,0.732996,0.365625,0.659985
0.753277,0.423847,0.731688,0.363273,0.665684
0.757094,0.425336,0.730381,0.360921,0.671383
0.760911,0.426826,0.729073,0.358569,0.677082
0.764729,0.428315,0.727766,0.356217,0.682781
0.768546,0.429804,0.726459,0.353865,0.688479
0.772363,0.431293,0.725151,0.351513,0.694178
0.776180,0.432783,0.723844,0.349161,0.699877
0.779997,0.434272,0.722536,0.346809,0.705576
0.783814,0.435761,0.721229,0.344457,0.711275
0.787534,0.437292,0.719959,0.342297,0.716782
0.791036,0.438917,0.718775,0.340569,0.721857
0.794320,0.440636,0.717675,0.339272,0.726500
0.797385,0.442449,0.716661,0.338408,0.730712
0.800232,0.444357,0.715731,0.337975,0.734492
0.802861,0.446358,0.714887,0.337975,0.737840
0.805271,0.448453,0.714128,0.338406,0.740756
0.807463,0.450642,0.713453,0.339269,0.743240
0.809437,0.452925,0.712864,0.340564,0.745293
0.811193,0.455302,0.712360,0.342291,0.746914
0.812730,0.457773,0.711941,0.344450,0.748103
0.814049,0.460338,0.711607,0.347041,0.748860
0.815150,0.462997,0.711358,0.350063,0.749185
0.816032,0.465750,0.711193,0.353518,0.749079
0.816696,0.468597,0.711114,0.357404,0.748540
0.817142,0.471538,0.711121,0.361722,0.747570
0.817370,0.474573,0.711212,0.366472,0.746168
0.817476,0.477660,0.711350,0.371462,0.744527
0.817583,0.480747,0.711488,0.376452,0.742885
0.817689,0.483834,0.711627,0.381442,0.741243
0.817795,0.486922,0.711765,0.386433,0.739601
0.817902,0.490009,0.711903,0.391423,0.737960
0.818008,0.493096,0.712041,0.396413,0.736318
0.818114,0.496183,0.712180,0.401403,0.734676
0.818221,0.499270,0.712318,0.406393,0.733034
0.818327,0.502358,0.712456,0.411383,0.731393
0.818433,0.505445,0.712595,0.416373,0.729751
0.818540,0.508532,0.712733,0.421363,0.728109
0.818646,0.511619,0.712871,0.426353,0.726467
0.818752,0.514707,0.713010,0.431343,0.724826
0.818859,0.517794,0.713148,0.436333,0.723184
0.818965,0.520881,0.713286,0.441323,0.721542
0.819072,0.523968,0.713425,0.446313,0.719900
0.819178,0.527055,0.713563,0.451303,0.718259
0.819284,0.530143,0.713701,0.456293,0.716617
0.819391,0.533230,0.713840,0.461283,0.714975
0.819497,0.536317,0.713978,0.466273,0.713333
0.819603,0.539404,0.714116,0.471264,0.711692
0.819710,0.542492,0.714255,0.476254,0.710050
0.819816,0.545579,0.714393,0.481244,0.708408
0.819922,0.548666,0.714531,0.486234,0.706766
0.820029,0.551753,0.714670,0.491224,0.705125
0.820135,0.554840,0.714808,0.496214,0.703483
0.820241,0.557928,0.714946,0.501204,0.701841
0.820348,0.561015,0.715084,0.506194,0.700199
0.820454,0.564102,0.715223,0.511184,0.698558
0.820561,0.567189,0.715361,0.516174,0.696916
0.820667,0.570277,0.715499,0.521164,0.695274
0.820773,0.573364,0.715638,0.526154,0.693632
0.820880,0.576451,0.715776,0.531144,0.691991
0.820986,0.579538,0.715914,0.536134,0.690349
0.821092,0.582625,0.716053,0.541124,0.688707
0.821199,0.585713,0.716191,0.546114,0.687065
0.821305,0.588800,0.716329,0.551105,0.685424
0.821411,0.591887,0.716468,0.556095,0.683782
0.821518,0.594974,0.716606,0.561085,0.682140
0.821624,0.598061,0.716744,0.566075,0.680498
0.821730,0.601149,0.716883,0.571065,0.678857
0.821837,0.604236,0.717021,0.576055,0.677215
0.821943,0.607323,0.717159,0.581045,0.675573
0.822049,0.610410,0.717298,0.586035,0.673931
0.822156,0.613498,0.717436,0.591025,0.672290
0.822262,0.616585,0.717574,0.596015,0.670648
0.822369,0.619672,0.717713,0.601005,0.669006
0.822475,0.622759,0.717851,0.605995,0.667364
0.822581,0.625846,0.717989,0.610985,0.665723
0.822688,0.628934,0.718127,0.615975,0.664081
0.822794,0.632021,0.718266,0.620965,0.662439
0.822900,0.635108,0.718404,0.625955,0.660797
0.823007,0.638195,0.718542,0.630945,0.659156
0.823113,0.641283,0.718681,0.635936,0.657514
0.823219,0.644370,0.718819,0.640926,0.655872
0.823326,0.647457,0.718957,0.645916,0.654230
0.823432,0.650544,0.719096,0.650906,0.652589
0.823538,0.653631,0.719234,0.655896,0.650947
0.823645,0.656719,0.719372,0.660886,0.649305
0.823751,0.659806,0.719511,0.665876,0.647663
0.823858,0.662893,0.719649,0.670866,0.646022
0.823964,0.665980,0.719787,0.675856,0.644380
0.824070,0.669068,0.719926,0.680846,0.642738
0.824049,0.672060,0.719923,0.685520,0.641356
0.823885,0.674945,0.719763,0.689840,0.640265
0.823578,0.677724,0.719443,0.693804,0.639466
0.823128,0.680396,0.718966,0.697413,0.638958
0.822535,0.682961,0.718330,0.700667,0.638743
0.821799,0.685420,0.717536,0.703566,0.638819
0.820919,0.687771,0.716584,0.706110,0.639186
0.819897,0.690016,0.715473,0.708298,0.639846
0.818731,0.692154,0.714205,0.710132,0.640797
0.817422,0.694185,0.712777,0.711610,0.642039
0.815970,0.696110,0.711192,0.712734,0.643574
0.814375,0.697927,0.709448,0.713502,0.645400
0.812637,0.699638,0.707546,0.713915,0.647518
0.810756,0.701242,0.705485,0.713973,0.649927
0.808732,0.702740,0.703266,0.713676,0.652628
0.806564,0.704130,0.700889,0.713023,0.655621
0.804254,0.705414,0.698354,0.712016,0.658906
0.801927,0.706686,0.695800,0.710969,0.662223
0.799601,0.707957,0.693247,0.709922,0.665540
