density,loudness,brightness,roughness,speed
0.299816,0.582489,0.540031,0.070272,0.431596
0.301384,0.580990,0.539939,0.073266,0.431717
0.303125,0.579325,0.539837,0.076593,0.431851
0.305041,0.577492,0.539724,0.080252,0.431999
0.307130,0.575493,0.539602,0.084244,0.432160
0.309394,0.573328,0.539469,0.088568,0.432335
0.311832,0.570996,0.539326,0.093225,0.432523
0.314444,0.568497,0.539172,0.098215,0.432725
0.317230,0.565832,0.539009,0.103538,0.432940
0.320191,0.563000,0.538835,0.109193,0.433169
0.323151,0.560169,0.538661,0.114848,0.433397
0.326111,0.557337,0.538488,0.120503,0.433626
0.329072,0.554505,0.538314,0.126158,0.433854
0.332032,0.551673,0.538140,0.131813,0.434083
0.334993,0.548842,0.537966,0.137468,0.434312
0.337953,0.546010,0.537793,0.143123,0.434540
0.340913,0.543178,0.537619,0.148779,0.434769
0.343874,0.540346,0.537445,0.154434,0.434997
0.346834,0.537515,0.537271,0.160089,0.435226
0.349794,0.534683,0.537098,0.165744,0.435454
0.352755,0.531851,0.536924,0.171399,0.435683
0.355715,0.529019,0.536750,0.177054,0.435912
0.358676,0.526188,0.536576,0.182709,0.436140
0.361636,0.523356,0.536403,0.188365,0.436369
0.364596,0.520524,0.536229,0.194020,0.436597
0.367557,0.517692,0.536055,0.199675,0.436826
0.370517,0.514861,0.535881,0.205330,0.437054
0.373478,0.512029,0.535708,0.210985,0.437283
0.376438,0.509197,0.535534,0.216640,0.437512
0.379398,0.506365,0.535360,0.222295,0.437740
0.382359,0.503534,0.535186,0.227950,0.437969
0.385319,0.500702,0.535013,0.233606,0.438197
0.388279,0.497870,0.534839,0.239261,0.438426
0.391240,0.495038,0.534665,0.244916,0.438654
0.394200,0.492207,0.534491,0.250571,0.438883
0.397161,0.489375,0.534318,0.256226,0.439112
0.400121,0.486543,0.534144,0.261881,0.439340
0.403081,0.483711,0.533970,0.267536,0.439569
0.406042,0.480880,0.533796,0.273191,0.439797
0.409002,0.478048,0.533623,0.278847,0.440026
0.411962,0.475216,0.533449,0.284502,0.440254
0.414923,0.472384,0.533275,0.290157,0.440483
0.417883,0.469553,0.533101,0.295812,0.440712
0.420844,0.466721,0.532928,0.301467,0.440940
0.423804,0.463889,0.532754,0.307122,0.441169
0.426764,0.461057,0.532580,0.312777,0.441397
0.429725,0.458226,0.532406,0.318433,0.441626
0.432685,0.455394,0.532233,0.324088,0.441854
0.435645,0.452562,0.532059,0.329743,0.442083
0.438606,0.449730,0.531885,0.335398,0.442312
0.441566,0.446899,0.531711,0.341053,0.442540
0.444527,0.444067,0.531538,0.346708,0.442769
0.447487,0.441235,0.531364,0.352363,0.442997
