density,loudness,brightness,roughness,speed
0.297963,0.652245,0.133233,0.562292,0.147544
0.301849,0.652279,0.137401,0.563969,0.152135
0.306167,0.652317,0.142031,0.565832,0.157237
0.310916,0.652360,0.147125,0.567882,0.162850
0.316098,0.652406,0.152682,0.570118,0.168972
0.321711,0.652456,0.158702,0.572541,0.175605
0.327756,0.652510,0.165186,0.575149,0.182748
0.334232,0.652567,0.172132,0.577944,0.190401
0.341141,0.652629,0.179541,0.580926,0.198564
0.348481,0.652694,0.187414,0.584094,0.207238
0.355821,0.652759,0.195286,0.587261,0.215911
0.363161,0.652824,0.203158,0.590429,0.224585
0.370502,0.652890,0.211031,0.593597,0.233258
0.377842,0.652955,0.218903,0.596765,0.241932
0.385182,0.653020,0.226776,0.599933,0.250605
0.392522,0.653086,0.234648,0.603100,0.259279
0.399862,0.653151,0.242521,0.606268,0.267952
0.407203,0.653216,0.250393,0.609436,0.276626
0.414543,0.653281,0.258265,0.612604,0.285299
0.421883,0.653347,0.266138,0.615771,0.293973
0.429223,0.653412,0.274010,0.618939,0.302646
0.436563,0.653477,0.281883,0.622107,0.311320
0.443904,0.653543,0.289755,0.625275,0.319993
0.451244,0.653608,0.297627,0.628443,0.328667
0.458584,0.653673,0.305500,0.631610,0.337340
0.465924,0.653738,0.313372,0.634778,0.346014
0.473264,0.653804,0.321245,0.637946,0.354688
0.480605,0.653869,0.329117,0.641114,0.363361
0.487945,0.653934,0.336990,0.644281,0.372035
0.495285,0.654000,0.344862,0.647449,0.380708
0.502625,0.654065,0.352734,0.650617,0.389382
0.509965,0.654130,0.360607,0.653785,0.398055
0.517306,0.654195,0.368479,0.656953,0.406729
0.524646,0.654261,0.376352,0.660120,0.415402
0.531986,0.654326,0.384224,0.663288,0.424076
0.539326,0.654391,0.392097,0.666456,0.432749
0.546666,0.654457,0.399969,0.669624,0.441423
0.554007,0.654522,0.407841,0.672791,0.450096
0.561347,0.654587,0.415714,0.675959,0.458770
0.568687,0.654652,0.423586,0.679127,0.467443
0.576027,0.654718,0.431459,0.682295,0.476117
0.583367,0.654783,0.439331,0.685463,0.484790
0.590708,0.654848,0.447203,0.688630,0.493464
0.598048,0.654914,0.455076,0.691798,0.502137
0.605388,0.654979,0.462948,0.694966,0.510811
0.612728,0.655044,0.470821,0.698134,0.519484
0.620068,0.655110,0.478693,0.701301,0.528158
0.627409,0.655175,0.486566,0.704469,0.536831
0.634749,0.655240,0.494438,0.707637,0.545505
0.642089,0.655305,0.502310,0.710805,0.554178
0.649429,0.655371,0.510183,0.713973,0.562852
0.656769,0.655436,0.518055,0.717140,0.571525
0.664110,0.655501,0.525928,0.720308,0.580199
0.671450,0.655567,0.533800,0.723476,0.588872
0.678790,0.655632,0.541673,0.726644,0.597546
0.686130,0.655697,0.549545,0.729812,0.606219
0.693470,0.655762,0.557417,0.732979,0.614893
0.700811,0.655828,0.565290,0.736147,0.623566
