density,loudness,brightness,roughness,speed
0.895944,0.745618,0.359838,0.417431,0.444940
0.891759,0.742165,0.358772,0.416471,0.444553
0.887110,0.738328,0.357587,0.415405,0.444122
0.881996,0.734108,0.356284,0.414232,0.443649
0.876418,0.729505,0.354863,0.412952,0.443132
0.870375,0.724518,0.353323,0.411566,0.442572
0.863868,0.719149,0.351665,0.410073,0.441970
0.856896,0.713395,0.349889,0.408474,0.441324
0.849460,0.707259,0.347994,0.406769,0.440635
0.841560,0.700739,0.345981,0.404956,0.439904
0.833655,0.694216,0.343967,0.403143,0.439172
0.825750,0.687693,0.341953,0.401330,0.438439
0.817846,0.681170,0.339939,0.399517,0.437707
0.809941,0.674647,0.337925,0.397704,0.436975
0.802036,0.668124,0.335911,0.395890,0.436243
0.794132,0.661601,0.333897,0.394077,0.435511
0.786227,0.655078,0.331883,0.392264,0.434779
0.778322,0.648555,0.329869,0.390451,0.434047
0.770418,0.642032,0.327855,0.388638,0.433315
0.762513,0.635509,0.325841,0.386824,0.432583
0.754608,0.628986,0.323827,0.385011,0.431851
0.746703,0.622462,0.321813,0.383198,0.431118
0.738799,0.615939,0.319799,0.381385,0.430386
0.730894,0.609416,0.317785,0.379572,0.429654
0.722989,0.602893,0.315771,0.377758,0.428922
0.715085,0.596370,0.313757,0.375945,0.428190
0.707180,0.589847,0.311743,0.374132,0.427458
0.699275,0.583324,0.309729,0.372319,0.426726
0.691371,0.576801,0.307715,0.370506,0.425994
0.683466,0.570278,0.305701,0.368693,0.425262
0.675561,0.563755,0.303687,0.366879,0.424530
0.667657,0.557232,0.301673,0.365066,0.423797
0.659752,0.550709,0.299659,0.363253,0.423065
0.651847,0.544186,0.297645,0.361440,0.422333
0.643943,0.537663,0.295631,0.359627,0.421601
0.636038,0.531139,0.293617,0.357813,0.420869
0.628133,0.524616,0.291603,0.356000,0.420137
0.620229,0.518093,0.289589,0.354187,0.419405
0.612324,0.511570,0.287575,0.352374,0.418673
0.604419,0.505047,0.285561,0.350561,0.417941
0.596514,0.498524,0.283547,0.348747,0.417209
0.588610,0.492001,0.281533,0.346934,0.416477
0.580705,0.485478,0.279519,0.345121,0.415744
0.572800,0.478955,0.277505,0.343308,0.415012
0.564896,0.472432,0.275491,0.341495,0.414280
0.556991,0.465909,0.273477,0.339681,0.413548
0.549086,0.459386,0.271463,0.337868,0.412816
0.541182,0.452863,0.269449,0.336055,0.412084
0.533277,0.446339,0.267435,0.334242,0.411352
0.525372,0.439816,0.265421,0.332429,0.410620
0.517468,0.433293,0.263407,0.330616,0.409888
0.509563,0.426770,0.261393,0.328802,0.409156
0.501658,0.420247,0.259379,0.326989,0.408423
0.493754,0.413724,0.257365,0.325176,0.407691
0.485849,0.407201,0.255351,0.323363,0.406959
0.477944,0.400678,0.253337,0.321550,0.406227
