density,loudness,brightness,roughness,speed
0.690718,0.407524,0.352150,0.505455,0.676061
0.691502,0.410339,0.353509,0.505285,0.673450
0.692374,0.413467,0.355019,0.505095,0.670548
0.693333,0.416908,0.356679,0.504886,0.667356
0.694379,0.420662,0.358491,0.504658,0.663874
0.695512,0.424728,0.360454,0.504411,0.660102
0.696733,0.429108,0.362567,0.504145,0.656040
0.698040,0.433800,0.364832,0.503861,0.651687
0.699435,0.438805,0.367247,0.503557,0.647045
0.700917,0.444123,0.369814,0.503234,0.642112
0.702399,0.449441,0.372380,0.502911,0.637179
0.703881,0.454759,0.374947,0.502589,0.632246
0.705363,0.460077,0.377513,0.502266,0.627313
0.706845,0.465394,0.380080,0.501943,0.622380
0.708327,0.470712,0.382646,0.501621,0.617448
0.709809,0.476030,0.385213,0.501298,0.612515
0.711291,0.481348,0.387779,0.500975,0.607582
0.712773,0.486666,0.390346,0.500652,0.602649
0.714255,0.491984,0.392912,0.500330,0.597716
0.715737,0.497302,0.395479,0.500007,0.592784
0.717219,0.502619,0.398045,0.499684,0.587851
0.718701,0.507937,0.400612,0.499361,0.582918
0.720183,0.513255,0.403178,0.499039,0.577985
0.721665,0.518573,0.405745,0.498716,0.573052
0.723147,0.523891,0.408311,0.498393,0.568119
0.724629,0.529209,0.410878,0.498070,0.563187
0.726111,0.534527,0.413444,0.497748,0.558254
0.727593,0.539844,0.416011,0.497425,0.553321
0.729075,0.545162,0.418577,0.497102,0.548388
0.730557,0.550480,0.421144,0.496779,0.543455
0.732038,0.555798,0.423710,0.496457,0.538523
0.733520,0.561116,0.426277,0.496134,0.533590
0.735002,0.566434,0.428843,0.495811,0.528657
0.736484,0.571752,0.431410,0.495488,0.523724
0.737966,0.577070,0.433976,0.495166,0.518791
0.739448,0.582387,0.436543,0.494843,0.513858
0.740930,0.587705,0.439109,0.494520,0.508926
0.742412,0.593023,0.441676,0.494198,0.503993
0.743894,0.598341,0.444242,0.493875,0.499060
0.745376,0.603659,0.446809,0.493552,0.494127
0.746858,0.608977,0.449375,0.493229,0.489194
0.748340,0.614295,0.451942,0.492907,0.484262
0.749822,0.619612,0.454508,0.492584,0.479329
0.751304,0.624930,0.457075,0.492261,0.474396
0.752786,0.630248,0.459641,0.491938,0.469463
0.754268,0.635566,0.462208,0.491616,0.464530
0.755750,0.640884,0.464774,0.491293,0.459598
0.757232,0.646202,0.467341,0.490970,0.454665
0.758714,0.651520,0.469907,0.490647,0.449732
0.760196,0.656837,0.472474,0.490325,0.444799
0.761678,0.662155,0.475040,0.490002,0.439866
0.763160,0.667473,0.477607,0.489679,0.434933
0.764642,0.672791,0.480173,0.489356,0.430001
0.766124,0.678109,0.482740,0.489034,0.425068
0.767606,0.683427,0.485306,0.488711,0.420135
0.769088,0.688745,0.487873,0.488388,0.415202
0.770570,0.694062,0.490439,0.488065,0.410269
0.772052,0.699380,0.493006,0.487743,0.405337
0.773534,0.704698,0.495572,0.487420,0.400404
0.775016,0.710016,0.498139,0.487097,0.395471
0.776498,0.715334,0.500705,0.486775,0.390538
0.777980,0.720652,0.503272,0.486452,0.385605
0.779462,0.725970,0.505838,0.486129,0.380672
0.780944,0.731288,0.508405,0.485806,0.375740
0.782426,0.736605,0.510971,0.485484,0.370807
0.783908,0.741923,0.513538,0.485161,0.365874
0.785390,0.747241,0.516104,0.484838,0.360941
0.786872,0.752559,0.518671,0.484515,0.356008
0.788183,0.757448,0.521002,0.484301,0.351438
0.789306,0.761861,0.523072,0.484208,0.347270
0.790239,0.765797,0.524881,0.484235,0.343505
0.790982,0.769257,0.526429,0.484383,0.340142
0.791537,0.772240,0.527715,0.484652,0.337182
0.791902,0.774748,0.528740,0.485041,0.334625
0.792078,0.776778,0.529504,0.485552,0.332470
0.792064,0.778332,0.530007,0.486183,0.330718
0.791862,0.779410,0.530248,0.486934,0.329368
0.791470,0.780012,0.530228,0.487806,0.328421
0.790888,0.780137,0.529947,0.488800,0.327877
0.790118,0.779786,0.529405,0.489913,0.327735
0.789158,0.778958,0.528601,0.491148,0.327996
0.788009,0.777654,0.527536,0.492503,0.328659
0.786670,0.775873,0.526210,0.493979,0.329725
0.785142,0.773616,0.524622,0.495575,0.331194
0.783425,0.770883,0.522774,0.497293,0.333065
0.781689,0.768102,0.520899,0.499022,0.334976
0.779953,0.765321,0.519024,0.500752,0.336888
0.778218,0.762540,0.517149,0.502481,0.338799
0.776482,0.759759,0.515274,0.504210,0.340711
0.774746,0.756978,0.513399,0.505940,0.342622
0.773010,0.754197,0.511525,0.507669,0.344534
0.771274,0.751416,0.509650,0.509398,0.346445
0.769538,0.748635,0.507775,0.511128,0.348357
0.767802,0.745854,0.505900,0.512857,0.350268
0.766066,0.743073,0.504025,0.514587,0.352180
0.764330,0.740292,0.502150,0.516316,0.354091
0.762594,0.737511,0.500276,0.518045,0.356003
0.760858,0.734730,0.498401,0.519775,0.357914
0.759122,0.731949,0.496526,0.521504,0.359826
0.757386,0.729168,0.494651,0.523234,0.361737
0.755650,0.726387,0.492776,0.524963,0.363649
0.753914,0.723606,0.490901,0.526692,0.365560
0.752178,0.720825,0.489026,0.528422,0.367472
0.750442,0.718044,0.487152,0.530151,0.369383
0.748706,0.715263,0.485277,0.531880,0.371295
0.746970,0.712482,0.483402,0.533610,0.373206
0.745234,0.709701,0.481527,0.535339,0.375118
0.743498,0.706920,0.479652,0.537069,0.377029
0.741762,0.704139,0.477777,0.538798,0.378941
0.740026,0.701358,0.475903,0.540527,0.380852
0.738290,0.698577,0.474028,0.542257,0.382764
0.736554,0.695796,0.472153,0.543986,0.384675
0.734818,0.693015,0.470278,0.545716,0.386587
0.733082,0.690234,0.468403,0.547445,0.388498
0.731346,0.687453,0.466528,0.549174,0.390410
0.729610,0.684672,0.464654,0.550904,0.392321
0.727874,0.681891,0.462779,0.552633,0.394233
0.726138,0.679110,0.460904,0.554363,0.396144
0.724402,0.676329,0.459029,0.556092,0.398056
0.722666,0.673548,0.457154,0.557821,0.399967
0.720930,0.670767,0.455279,0.559551,0.401879
0.719194,0.667986,0.453405,0.561280,0.403790
0.717458,0.665205,0.451530,0.563009,0.405702
0.715723,0.662424,0.449655,0.564739,0.407613
0.713987,0.659643,0.447780,0.566468,0.409524
0.712251,0.656862,0.445905,0.568198,0.411436
0.710515,0.654081,0.444030,0.569927,0.413347
0.708779,0.651300,0.442155,0.571656,0.415259
0.707043,0.648519,0.440281,0.573386,0.417170
0.705307,0.645738,0.438406,0.575115,0.419082
0.703571,0.642957,0.436531,0.576845,0.420993
0.701835,0.640176,0.434656,0.578574,0.422905
0.700099,0.637395,0.432781,0.580303,0.424816
0.698363,0.634614,0.430906,0.582033,0.426728
0.696627,0.631833,0.429032,0.583762,0.428639
0.694891,0.629052,0.427157,0.585492,0.430551
0.693155,0.626271,0.425282,0.587221,0.432462
0.691419,0.623490,0.423407,0.588950,0.434374
0.689683,0.620709,0.421532,0.590680,0.436285
0.687947,0.617928,0.419657,0.592409,0.438197
0.686211,0.615147,0.417783,0.594138,0.440108
0.684475,0.612366,0.415908,0.595868,0.442020
0.682739,0.609585,0.414033,0.597597,0.443931
0.680803,0.606721,0.412303,0.599043,0.445694
0.678616,0.603754,0.410753,0.600135,0.447269
0.676179,0.600684,0.409385,0.600872,0.448658
0.673492,0.597510,0.408197,0.601256,0.449860
0.670554,0.594232,0.407190,0.601284,0.450876
0.667366,0.590852,0.406364,0.600959,0.451705
0.663928,0.587367,0.405719,0.600279,0.452347
0.660240,0.583780,0.405254,0.599246,0.452803
0.656301,0.580089,0.404971,0.597857,0.453072
0.652111,0.576295,0.404868,0.596115,0.453154
0.647672,0.572397,0.404946,0.594018,0.453050
0.642982,0.568396,0.405204,0.591567,0.452759
0.638041,0.564291,0.405644,0.588762,0.452282
0.632851,0.560083,0.406264,0.585603,0.451618
0.627410,0.555772,0.407066,0.582089,0.450767
0.621719,0.551357,0.408048,0.578221,0.449729
0.615777,0.546839,0.409211,0.573998,0.448505
0.609785,0.542301,0.410410,0.569705,0.447244
0.603793,0.537762,0.411609,0.565412,0.445983
0.597802,0.533223,0.412808,0.561119,0.444721
0.591810,0.528684,0.414007,0.556826,0.443460
0.585818,0.524145,0.415206,0.552533,0.442198
0.579827,0.519607,0.416405,0.548240,0.440937
0.573835,0.515068,0.417604,0.543946,0.439676
0.567843,0.510529,0.418803,0.539653,0.438414
0.561851,0.505990,0.420002,0.535360,0.437153
0.555860,0.501451,0.421201,0.531067,0.435892
0.549868,0.496913,0.422400,0.526774,0.434630
0.543876,0.492374,0.423599,0.522481,0.433369
0.537884,0.487835,0.424798,0.518188,0.432107
0.531893,0.483296,0.425997,0.513894,0.430846
0.525901,0.478758,0.427196,0.509601,0.429585
0.519909,0.474219,0.428395,0.505308,0.428323
0.513918,0.469680,0.429594,0.501015,0.427062
0.507926,0.465141,0.430793,0.496722,0.425800
0.501934,0.460602,0.431992,0.492429,0.424539
0.495942,0.456064,0.433191,0.488135,0.423278
0.489951,0.451525,0.434390,0.483842,0.422016
0.483959,0.446986,0.435589,0.479549,0.420755
0.477967,0.442447,0.436788,0.475256,0.419494
0.471975,0.437908,0.437987,0.470963,0.418232
0.465984,0.433370,0.439186,0.466670,0.416971
0.459992,0.428831,0.440385,0.462377,0.415709
0.454000,0.424292,0.441584,0.458083,0.414448
0.448009,0.419753,0.442783,0.453790,0.413187
0.442017,0.415214,0.443982,0.449497,0.411925
0.436025,0.410676,0.445181,0.445204,0.410664
0.430033,0.406137,0.446380,0.440911,0.409402
0.424042,0.401598,0.447579,0.436618,0.408141
0.418050,0.397059,0.448778,0.432324,0.406880
0.412058,0.392521,0.449977,0.428031,0.405618
0.406066,0.387982,0.451176,0.423738,0.404357
0.400075,0.383443,0.452375,0.419445,0.403096
0.394083,0.378904,0.453574,0.415152,0.401834
0.388091,0.374365,0.454773,0.410859,0.400573
0.382100,0.369827,0.455972,0.406566,0.399311
0.376108,0.365288,0.457171,0.402272,0.398050
0.370116,0.360749,0.458370,0.397979,0.396789
0.364124,0.356210,0.459569,0.393686,0.395527
0.358133,0.351671,0.460768,0.389393,0.394266
0.352141,0.347133,0.461967,0.385100,0.393004
0.346149,0.342594,0.463166,0.380807,0.391743
0.340157,0.338055,0.464365,0.376513,0.390482
0.334166,0.333516,0.465564,0.372220,0.389220
0.328174,0.328978,0.466763,0.367927,0.387959
0.322182,0.324439,0.467962,0.363634,0.386698
0.316191,0.319900,0.469161,0.359341,0.385436
0.310199,0.315361,0.470360,0.355048,0.384175
0.304207,0.310822,0.471559,0.350755,0.382913
0.298215,0.306284,0.472758,0.346461,0.381652
0.292224,0.301745,0.473957,0.342168,0.380391
0.286232,0.297206,0.475156,0.337875,0.379129
0.280240,0.292667,0.476355,0.333582,0.377868
0.274248,0.288128,0.477555,0.329289,0.376606
0.268257,0.283590,0.478754,0.324996,0.375345
0.262657,0.279495,0.479763,0.321106,0.374118
0.257616,0.276035,0.480500,0.317792,0.372941
0.253135,0.273209,0.480967,0.315054,0.371813
0.249213,0.271018,0.481162,0.312892,0.370734
0.245850,0.269462,0.481086,0.311306,0.369705
0.243047,0.268540,0.480738,0.310296,0.368725
0.240803,0.268252,0.480120,0.309861,0.367795
0.239119,0.268599,0.479229,0.310003,0.366914
0.237994,0.269580,0.478068,0.310721,0.366082
0.237428,0.271196,0.476635,0.312015,0.365300
0.237422,0.273447,0.474931,0.313885,0.364567
0.237976,0.276332,0.472956,0.316331,0.363884
0.239088,0.279851,0.470709,0.319353,0.363250
0.240760,0.284005,0.468191,0.322950,0.362665
0.242992,0.288794,0.465402,0.327124,0.362130
0.245783,0.294217,0.462341,0.331874,0.361645
0.249133,0.300274,0.459009,0.337200,0.361208
0.252651,0.306522,0.455595,0.342698,0.360787
0.256169,0.312770,0.452182,0.348197,0.360365
0.259687,0.319018,0.448769,0.353695,0.359944
0.263205,0.325266,0.445355,0.359194,0.359522
0.266724,0.331514,0.441942,0.364692,0.359101
0.270242,0.337762,0.438529,0.370191,0.358679
0.273760,0.344010,0.435115,0.375689,0.358257
0.277278,0.350258,0.431702,0.381188,0.357836
0.280796,0.356506,0.428288,0.386686,0.357414
0.284314,0.362754,0.424875,0.392185,0.356993
0.287832,0.369001,0.421462,0.397683,0.356571
0.291350,0.375249,0.418048,0.403182,0.356150
0.294868,0.381497,0.414635,0.408680,0.355728
0.298386,0.387745,0.411221,0.414179,0.355307
0.301905,0.393993,0.407808,0.419677,0.354885
0.305423,0.400241,0.404395,0.425176,0.354464
0.308941,0.406489,0.400981,0.430674,0.354042
0.312459,0.412737,0.397568,0.436173,0.353621
0.315977,0.418985,0.394154,0.441671,0.353199
0.319495,0.425233,0.390741,0.447170,0.352778
0.323013,0.431481,0.387328,0.452668,0.352356
0.326531,0.437728,0.383914,0.458167,0.351934
0.330049,0.443976,0.380501,0.463665,0.351513
