density,loudness,brightness,roughness,speed
0.568526,0.668998,0.572347,0.074609,0.764307
0.567906,0.667785,0.569738,0.076136,0.759655
0.567217,0.666437,0.566839,0.077832,0.754488
0.566460,0.664955,0.563650,0.079698,0.748804
0.565634,0.663338,0.560172,0.081733,0.742604
0.564739,0.661587,0.556405,0.083938,0.735888
0.563776,0.659702,0.552348,0.086311,0.728657
0.562744,0.657681,0.548001,0.088855,0.720909
0.561643,0.655527,0.543366,0.091567,0.712646
0.560473,0.653237,0.538441,0.094449,0.703867
0.559302,0.650946,0.533511,0.097334,0.695080
0.558132,0.648655,0.528582,0.100218,0.686293
0.556961,0.646363,0.523652,0.103102,0.677506
0.555790,0.644072,0.518723,0.105987,0.668719
0.554620,0.641781,0.513793,0.108871,0.659932
0.553449,0.639489,0.508864,0.111756,0.651145
0.552278,0.637198,0.503935,0.114640,0.642358
0.551108,0.634907,0.499005,0.117525,0.633571
0.549937,0.632615,0.494076,0.120409,0.624784
0.548766,0.630324,0.489146,0.123294,0.615997
0.547595,0.628033,0.484217,0.126178,0.607210
0.546425,0.625741,0.479287,0.129062,0.598423
0.545254,0.623450,0.474358,0.131947,0.589636
0.544083,0.621159,0.469429,0.134831,0.580849
0.542913,0.618867,0.464499,0.137716,0.572062
0.541742,0.616576,0.459570,0.140600,0.563275
0.540571,0.614285,0.454640,0.143485,0.554488
0.539401,0.611994,0.449711,0.146369,0.545701
0.538230,0.609702,0.444781,0.149254,0.536914
0.537059,0.607411,0.439852,0.152138,0.528127
0.535888,0.605120,0.434923,0.155022,0.519340
0.534718,0.602828,0.429993,0.157907,0.510553
0.533547,0.600537,0.425064,0.160791,0.501766
0.532376,0.598246,0.420134,0.163676,0.492979
0.531206,0.595954,0.415205,0.166560,0.484192
0.530035,0.593663,0.410275,0.169445,0.475405
0.528864,0.591372,0.405346,0.172329,0.466618
0.527694,0.589080,0.400417,0.175214,0.457831
0.526523,0.586789,0.395487,0.178098,0.449044
0.525352,0.584498,0.390558,0.180982,0.440257
0.524181,0.582206,0.385628,0.183867,0.431470
0.523011,0.579915,0.380699,0.186751,0.422683
0.521840,0.577624,0.375769,0.189636,0.413896
0.520669,0.575332,0.370840,0.192520,0.405109
0.519499,0.573041,0.365910,0.195405,0.396322
0.518328,0.570750,0.360981,0.198289,0.387535
0.517157,0.568458,0.356052,0.201174,0.378748
0.515987,0.566167,0.351122,0.204058,0.369961
0.514816,0.563876,0.346193,0.206942,0.361174
0.513645,0.561584,0.341263,0.209827,0.352387
0.512474,0.559293,0.336334,0.212711,0.343600
0.511304,0.557002,0.331404,0.215596,0.334813
0.510133,0.554711,0.326475,0.218480,0.326026
0.508962,0.552419,0.321546,0.221365,0.317239
0.507792,0.550128,0.316616,0.224249,0.308452
0.506621,0.547837,0.311687,0.227133,0.299665
0.505450,0.545545,0.306757,0.230018,0.290878
0.504280,0.543254,0.301828,0.232902,0.282091
0.503109,0.540963,0.296898,0.235787,0.273304
0.501938,0.538671,0.291969,0.238671,0.264517
0.500767,0.536380,0.287040,0.241556,0.255730
0.499597,0.534089,0.282110,0.244440,0.246943
0.498426,0.531797,0.277181,0.247325,0.238156
0.497255,0.529506,0.272251,0.250209,0.229369
0.496085,0.527215,0.267322,0.253093,0.220582
0.494914,0.524923,0.262392,0.255978,0.211795
0.493743,0.522632,0.257463,0.258862,0.203008
0.492573,0.520341,0.252533,0.261747,0.194221
0.491402,0.518049,0.247604,0.264631,0.185434
0.490244,0.515795,0.242756,0.267521,0.176778
0.489181,0.513804,0.238485,0.270452,0.169061
0.488222,0.512109,0.234864,0.273427,0.162396
0.487369,0.510709,0.231890,0.276448,0.156784
0.486621,0.509604,0.229565,0.279513,0.152223
0.485978,0.508795,0.227889,0.282624,0.148716
0.485441,0.508282,0.226861,0.285780,0.146260
0.485008,0.508064,0.226481,0.288981,0.144857
0.484681,0.508142,0.226750,0.292228,0.144506
0.484459,0.508515,0.227667,0.295519,0.145208
