density,loudness,brightness,roughness,speed
0.781504,0.780988,0.576372,0.413252,0.304233
0.782447,0.779346,0.574904,0.414490,0.305697
0.783495,0.777522,0.573273,0.415866,0.307324
0.784647,0.775517,0.571479,0.417380,0.309113
0.785904,0.773328,0.569522,0.419031,0.311065
0.787266,0.770958,0.567402,0.420820,0.313179
0.788732,0.768406,0.565119,0.422746,0.315455
0.790303,0.765671,0.562673,0.424809,0.317895
0.791979,0.762754,0.560064,0.427010,0.320496
0.793759,0.759655,0.557293,0.429348,0.323260
0.795540,0.756555,0.554520,0.431688,0.326026
0.797321,0.753454,0.551747,0.434028,0.328791
0.799102,0.750353,0.548973,0.436367,0.331557
0.800884,0.747253,0.546200,0.438707,0.334322
0.802665,0.744152,0.543427,0.441046,0.337088
0.804446,0.741052,0.540654,0.443386,0.339853
0.806227,0.737951,0.537881,0.445726,0.342619
0.808008,0.734850,0.535108,0.448065,0.345384
0.809789,0.731750,0.532335,0.450405,0.348150
0.811571,0.728649,0.529562,0.452744,0.350915
0.813352,0.725549,0.526789,0.455084,0.353681
0.815133,0.722448,0.524016,0.457424,0.356446
0.816914,0.719348,0.521243,0.459763,0.359212
0.818695,0.716247,0.518470,0.462103,0.361977
0.820476,0.713146,0.515697,0.464442,0.364743
0.822258,0.710046,0.512923,0.466782,0.367508
0.824039,0.706945,0.510150,0.469122,0.370274
0.825820,0.703845,0.507377,0.471461,0.373039
0.827601,0.700744,0.504604,0.473801,0.375805
0.829382,0.697644,0.501831,0.476140,0.378570
0.831163,0.694543,0.499058,0.478480,0.381336
0.832945,0.691442,0.496285,0.480820,0.384101
0.834726,0.688342,0.493512,0.483159,0.386867
0.836507,0.685241,0.490739,0.485499,0.389632
0.838288,0.682141,0.487966,0.487838,0.392398
0.840069,0.679040,0.485193,0.490178,0.395163
0.841850,0.675939,0.482420,0.492518,0.397929
0.843632,0.672839,0.479647,0.494857,0.400694
0.845413,0.669738,0.476874,0.497197,0.403460
0.847194,0.666638,0.474100,0.499537,0.406225
0.848975,0.663537,0.471327,0.501876,0.408991
0.850756,0.660437,0.468554,0.504216,0.411756
0.852537,0.657336,0.465781,0.506555,0.414522
0.854319,0.654235,0.463008,0.508895,0.417287
0.856100,0.651135,0.460235,0.511235,0.420053
0.857881,0.648034,0.457462,0.513574,0.422818
0.859662,0.644934,0.454689,0.515914,0.425584
0.861443,0.641833,0.451916,0.518253,0.428349
0.863225,0.638732,0.449143,0.520593,0.431115
0.865006,0.635632,0.446370,0.522933,0.433880
0.866787,0.632531,0.443597,0.525272,0.436646
0.868568,0.629431,0.440824,0.527612,0.439411
0.870349,0.626330,0.438050,0.529951,0.442177
0.872130,0.623230,0.435277,0.532291,0.444942
0.873912,0.620129,0.432504,0.534631,0.447708
0.875693,0.617028,0.429731,0.536970,0.450473
0.877474,0.613928,0.426958,0.539310,0.453239
0.879255,0.610827,0.424185,0.541649,0.456004
0.881036,0.607727,0.421412,0.543989,0.458770
0.882817,0.604626,0.418639,0.546329,0.461535
0.884599,0.601525,0.415866,0.548668,0.464301
0.886380,0.598425,0.413093,0.551008,0.467066
0.888161,0.595324,0.410320,0.553347,0.469832
0.889942,0.592224,0.407547,0.555687,0.472597
0.891723,0.589123,0.404774,0.558027,0.475363
0.893504,0.586023,0.402000,0.560366,0.478128
0.895286,0.582922,0.399227,0.562706,0.480894
0.897067,0.579821,0.396454,0.565045,0.483660
0.898848,0.576721,0.393681,0.567385,0.486425
0.900629,0.573620,0.390908,0.569725,0.489191
0.902410,0.570520,0.388135,0.572064,0.491956
0.904191,0.567419,0.385362,0.574404,0.494722
0.905943,0.564451,0.382615,0.576607,0.497421
0.907604,0.561889,0.379947,0.578390,0.499916
0.909170,0.559756,0.377362,0.579732,0.502196
0.910640,0.558050,0.374861,0.580632,0.504262
0.912015,0.556772,0.372444,0.581091,0.506112
0.913295,0.555923,0.370110,0.581108,0.507748
0.914480,0.555501,0.367859,0.580683,0.509170
0.915569,0.555508,0.365692,0.579817,0.510376
0.916562,0.555943,0.363609,0.578509,0.511368
0.917461,0.556805,0.361609,0.576759,0.512145
0.918264,0.558096,0.359692,0.574568,0.512707
0.918971,0.559814,0.357859,0.571935,0.513054
0.919584,0.561961,0.356110,0.568860,0.513187
0.920101,0.564535,0.354444,0.565344,0.513105
0.920523,0.567538,0.352861,0.561387,0.512808
0.920849,0.570969,0.351362,0.556987,0.512296
0.921080,0.574827,0.349946,0.552146,0.511570
0.921244,0.578984,0.348589,0.546997,0.510694
0.921403,0.583168,0.347237,0.541821,0.509805
0.921562,0.587351,0.345884,0.536645,0.508915
0.921720,0.591534,0.344532,0.531469,0.508026
0.921879,0.595718,0.343180,0.526293,0.507137
0.922038,0.599901,0.341827,0.521117,0.506247
0.922196,0.604084,0.340475,0.515941,0.505358
0.922355,0.608267,0.339123,0.510765,0.504469
0.922514,0.612451,0.337770,0.505589,0.503580
0.922672,0.616634,0.336418,0.500413,0.502690
0.922831,0.620817,0.335066,0.495237,0.501801
0.922990,0.625001,0.333714,0.490061,0.500912
0.923148,0.629184,0.332361,0.484885,0.500023
0.923307,0.633367,0.331009,0.479709,0.499133
0.923466,0.637550,0.329657,0.474533,0.498244
0.923624,0.641734,0.328304,0.469357,0.497355
0.923783,0.645917,0.326952,0.464181,0.496465
0.923942,0.650100,0.325600,0.459005,0.495576
0.924101,0.654284,0.324247,0.453829,0.494687
0.924259,0.658467,0.322895,0.448653,0.493798
0.924418,0.662650,0.321543,0.443477,0.492908
0.924577,0.666833,0.320191,0.438301,0.492019
0.924735,0.671017,0.318838,0.433125,0.491130
0.924894,0.675200,0.317486,0.427949,0.490241
0.925053,0.679383,0.316134,0.422773,0.489351
0.925211,0.683567,0.314781,0.417597,0.488462
0.925370,0.687750,0.313429,0.412421,0.487573
0.925529,0.691933,0.312077,0.407245,0.486683
0.925687,0.696116,0.310724,0.402069,0.485794
0.925846,0.700300,0.309372,0.396893,0.484905
0.926005,0.704483,0.308020,0.391717,0.484016
0.926163,0.708666,0.306668,0.386541,0.483126
