density,loudness,brightness,roughness,speed
0.525533,0.439183,0.803222,0.227373,0.830262
0.528267,0.441285,0.803865,0.228431,0.830297
0.531305,0.443620,0.804579,0.229607,0.830335
0.534646,0.446188,0.805365,0.230901,0.830377
0.538292,0.448990,0.806222,0.232312,0.830423
0.542241,0.452026,0.807150,0.233841,0.830472
0.546494,0.455295,0.808150,0.235487,0.830526
0.551051,0.458797,0.809221,0.237251,0.830583
0.555912,0.462533,0.810364,0.239133,0.830644
0.561076,0.466503,0.811578,0.241132,0.830709
0.566241,0.470472,0.812792,0.243131,0.830774
0.571405,0.474442,0.814007,0.245130,0.830839
0.576570,0.478411,0.815221,0.247129,0.830904
0.581734,0.482381,0.816435,0.249128,0.830969
0.586899,0.486350,0.817649,0.251128,0.831034
0.592063,0.490319,0.818863,0.253127,0.831099
0.597228,0.494289,0.820077,0.255126,0.831164
0.602392,0.498258,0.821291,0.257125,0.831229
0.607556,0.502228,0.822505,0.259124,0.831294
0.612721,0.506197,0.823719,0.261123,0.831359
0.617885,0.510167,0.824934,0.263123,0.831423
0.623050,0.514136,0.826148,0.265122,0.831488
0.628214,0.518106,0.827362,0.267121,0.831553
0.633379,0.522075,0.828576,0.269120,0.831618
0.638543,0.526045,0.829790,0.271119,0.831683
0.643708,0.530014,0.831004,0.273118,0.831748
0.648872,0.533984,0.832218,0.275118,0.831813
0.654037,0.537953,0.833432,0.277117,0.831878
0.659201,0.541922,0.834647,0.279116,0.831943
0.664366,0.545892,0.835861,0.281115,0.832008
0.669530,0.549861,0.837075,0.283114,0.832073
0.674695,0.553831,0.838289,0.285113,0.832138
0.679859,0.557800,0.839503,0.287113,0.832203
0.685023,0.561770,0.840717,0.289112,0.832268
0.690188,0.565739,0.841931,0.291111,0.832333
0.695352,0.569709,0.843145,0.293110,0.832397
0.700517,0.573678,0.844359,0.295109,0.832462
0.705681,0.577648,0.845574,0.297108,0.832527
0.710846,0.581617,0.846788,0.299108,0.832592
0.716010,0.585587,0.848002,0.301107,0.832657
0.721175,0.589556,0.849216,0.303106,0.832722
0.726339,0.593525,0.850430,0.305105,0.832787
0.731504,0.597495,0.851644,0.307104,0.832852
0.736668,0.601464,0.852858,0.309103,0.832917
0.741833,0.605434,0.854072,0.311103,0.832982
0.746997,0.609403,0.855287,0.313102,0.833047
0.752161,0.613373,0.856501,0.315101,0.833112
0.757326,0.617342,0.857715,0.317100,0.833177
0.762490,0.621312,0.858929,0.319099,0.833242
0.767655,0.625281,0.860143,0.321098,0.833307
0.772819,0.629251,0.861357,0.323098,0.833371
0.777984,0.633220,0.862571,0.325097,0.833436
0.783148,0.637189,0.863785,0.327096,0.833501
