density,loudness,brightness,roughness,speed
0.639611,0.477539,0.474259,0.178868,0.316522
0.639380,0.476428,0.474384,0.181928,0.315837
0.639124,0.475194,0.474524,0.185329,0.315077
0.638842,0.473837,0.474677,0.189069,0.314240
0.638535,0.472357,0.474844,0.193149,0.313327
0.638202,0.470753,0.475026,0.197569,0.312339
0.637843,0.469025,0.475221,0.202330,0.311274
0.637458,0.467174,0.475430,0.207430,0.310133
0.637048,0.465200,0.475653,0.212870,0.308916
0.636612,0.463103,0.475890,0.218651,0.307623
0.636177,0.461005,0.476127,0.224431,0.306330
0.635741,0.458908,0.476364,0.230211,0.305038
0.635305,0.456810,0.476601,0.235992,0.303745
0.634870,0.454713,0.476839,0.241772,0.302452
0.634434,0.452615,0.477076,0.247552,0.301159
0.633998,0.450518,0.477313,0.253333,0.299866
0.633563,0.448420,0.477550,0.259113,0.298573
0.633127,0.446323,0.477787,0.264893,0.297280
0.632691,0.444225,0.478024,0.270674,0.295987
0.632255,0.442127,0.478261,0.276454,0.294694
0.631820,0.440030,0.478498,0.282234,0.293401
0.631384,0.437932,0.478735,0.288015,0.292108
0.630948,0.435835,0.478972,0.293795,0.290815
0.630513,0.433737,0.479209,0.299575,0.289522
0.630077,0.431640,0.479446,0.305355,0.288230
0.629641,0.429542,0.479683,0.311136,0.286937
0.629205,0.427445,0.479920,0.316916,0.285644
0.628770,0.425347,0.480157,0.322696,0.284351
0.628334,0.423250,0.480394,0.328477,0.283058
0.627898,0.421152,0.480631,0.334257,0.281765
0.627463,0.419055,0.480869,0.340037,0.280472
0.627027,0.416957,0.481106,0.345818,0.279179
0.626591,0.414859,0.481343,0.351598,0.277886
0.626156,0.412762,0.481580,0.357378,0.276593
0.625720,0.410664,0.481817,0.363159,0.275300
0.625284,0.408567,0.482054,0.368939,0.274007
0.624848,0.406469,0.482291,0.374719,0.272714
0.624413,0.404372,0.482528,0.380500,0.271422
0.623977,0.402274,0.482765,0.386280,0.270129
0.623541,0.400177,0.483002,0.392060,0.268836
0.623106,0.398079,0.483239,0.397841,0.267543
0.622670,0.395982,0.483476,0.403621,0.266250
0.622234,0.393884,0.483713,0.409401,0.264957
0.621799,0.391787,0.483950,0.415182,0.263664
0.621363,0.389689,0.484187,0.420962,0.262371
0.620927,0.387592,0.484424,0.426742,0.261078
0.620491,0.385494,0.484661,0.432523,0.259785
0.620056,0.383396,0.484898,0.438303,0.258492
0.619620,0.381299,0.485136,0.444083,0.257199
0.619184,0.379201,0.485373,0.449864,0.255906
0.618749,0.377104,0.485610,0.455644,0.254613
0.618313,0.375006,0.485847,0.461424,0.253321
0.617877,0.372909,0.486084,0.467205,0.252028
0.617441,0.370811,0.486321,0.472985,0.250735
0.617006,0.368714,0.486558,0.478765,0.249442
0.616570,0.366616,0.486795,0.484546,0.248149
0.616134,0.364519,0.487032,0.490326,0.246856
0.615699,0.362421,0.487269,0.496106,0.245563
0.615263,0.360324,0.487506,0.501887,0.244270
0.614827,0.358226,0.487743,0.507667,0.242977
0.614392,0.356129,0.487980,0.513447,0.241684
0.613956,0.354031,0.488217,0.519228,0.240391
0.613520,0.351933,0.488454,0.525008,0.239098
0.613084,0.349836,0.488691,0.530788,0.237805
0.612649,0.347738,0.488928,0.536569,0.236513
0.612213,0.345641,0.489166,0.542349,0.235220
0.611777,0.343543,0.489403,0.548129,0.233927
0.611342,0.341446,0.489640,0.553910,0.232634
0.610834,0.339397,0.489937,0.559605,0.231461
0.610111,0.337496,0.490416,0.565048,0.230648
0.609173,0.335743,0.491077,0.570237,0.230196
