density,loudness,brightness,roughness,speed
0.606296,0.386795,0.517161,0.687898,0.970231
0.607320,0.388940,0.515541,0.685167,0.967409
0.608457,0.391323,0.513742,0.682133,0.964273
0.609708,0.393944,0.511762,0.678796,0.960824
0.611073,0.396803,0.509602,0.675154,0.957061
0.612552,0.399901,0.507262,0.671210,0.952984
0.614144,0.403237,0.504743,0.666962,0.948594
0.615850,0.406812,0.502043,0.662411,0.943890
0.617670,0.410624,0.499163,0.657556,0.938873
0.619603,0.414675,0.496103,0.652398,0.933542
0.621537,0.418726,0.493044,0.647239,0.928211
0.623470,0.422777,0.489984,0.642081,0.922881
0.625403,0.426828,0.486924,0.636923,0.917550
0.627337,0.430879,0.483865,0.631765,0.912219
0.629270,0.434930,0.480805,0.626607,0.906888
0.631204,0.438981,0.477745,0.621448,0.901557
0.633137,0.443032,0.474686,0.616290,0.896226
0.635071,0.447083,0.471626,0.611132,0.890896
0.637004,0.451134,0.468566,0.605974,0.885565
0.638938,0.455185,0.465506,0.600816,0.880234
0.640871,0.459236,0.462447,0.595657,0.874903
0.642805,0.463287,0.459387,0.590499,0.869572
0.644738,0.467338,0.456327,0.585341,0.864241
0.646672,0.471389,0.453268,0.580183,0.858911
0.648605,0.475440,0.450208,0.575025,0.853580
0.650539,0.479491,0.447148,0.569866,0.848249
0.652472,0.483542,0.444089,0.564708,0.842918
0.654406,0.487593,0.441029,0.559550,0.837587
0.656339,0.491644,0.437969,0.554392,0.832256
0.658273,0.495694,0.434909,0.549233,0.826925
0.660206,0.499745,0.431850,0.544075,0.821595
0.662140,0.503796,0.428790,0.538917,0.816264
0.664073,0.507847,0.425730,0.533759,0.810933
0.666006,0.511898,0.422671,0.528601,0.805602
0.667940,0.515949,0.419611,0.523442,0.800271
0.669873,0.520000,0.416551,0.518284,0.794940
0.671807,0.524051,0.413492,0.513126,0.789610
0.673740,0.528102,0.410432,0.507968,0.784279
0.675674,0.532153,0.407372,0.502810,0.778948
0.677607,0.536204,0.404312,0.497651,0.773617
0.679541,0.540255,0.401253,0.492493,0.768286
0.681474,0.544306,0.398193,0.487335,0.762955
0.683408,0.548357,0.395133,0.482177,0.757624
0.685341,0.552408,0.392074,0.477019,0.752294
0.687275,0.556459,0.389014,0.471860,0.746963
0.689208,0.560510,0.385954,0.466702,0.741632
0.691142,0.564561,0.382895,0.461544,0.736301
0.693075,0.568612,0.379835,0.456386,0.730970
0.695009,0.572663,0.376775,0.451227,0.725639
0.696942,0.576714,0.373715,0.446069,0.720309
0.698876,0.580765,0.370656,0.440911,0.714978
0.700809,0.584816,0.367596,0.435753,0.709647
0.702743,0.588866,0.364536,0.430595,0.704316
