density,loudness,brightness,roughness,speed
0.277162,0.530007,0.799320,0.584138,0.468495
0.277580,0.528614,0.795423,0.586130,0.466171
0.278046,0.527065,0.791093,0.588344,0.463588
0.278558,0.525362,0.786330,0.590779,0.460747
0.279116,0.523504,0.781133,0.593435,0.457648
0.279721,0.521492,0.775504,0.596312,0.454290
0.280372,0.519324,0.769442,0.599411,0.450675
0.281070,0.517002,0.762947,0.602731,0.446801
0.281815,0.514524,0.756019,0.606273,0.442668
0.282606,0.511892,0.748657,0.610036,0.438278
0.283397,0.509260,0.741296,0.613799,0.433887
0.284188,0.506628,0.733935,0.617562,0.429497
0.284979,0.503996,0.726574,0.621325,0.425106
0.285770,0.501364,0.719212,0.625088,0.420716
0.286561,0.498732,0.711851,0.628850,0.416325
0.287353,0.496100,0.704490,0.632613,0.411935
0.288144,0.493468,0.697129,0.636376,0.407544
0.288935,0.490836,0.689767,0.640139,0.403154
0.289726,0.488204,0.682406,0.643902,0.398763
0.290517,0.485572,0.675045,0.647665,0.394373
0.291308,0.482940,0.667684,0.651428,0.389982
0.292099,0.480308,0.660322,0.655191,0.385592
0.292890,0.477676,0.652961,0.658954,0.381201
0.293681,0.475044,0.645600,0.662717,0.376810
0.294472,0.472412,0.638239,0.666480,0.372420
0.295263,0.469780,0.630877,0.670242,0.368029
0.296054,0.467148,0.623516,0.674005,0.363639
0.296845,0.464516,0.616155,0.677768,0.359248
0.297637,0.461884,0.608793,0.681531,0.354858
0.298428,0.459252,0.601432,0.685294,0.350467
0.299219,0.456620,0.594071,0.689057,0.346077
0.300010,0.453988,0.586710,0.692820,0.341686
0.300801,0.451356,0.579348,0.696583,0.337296
0.301592,0.448724,0.571987,0.700346,0.332905
0.302383,0.446092,0.564626,0.704109,0.328515
0.303174,0.443460,0.557265,0.707872,0.324124
0.303965,0.440828,0.549903,0.711634,0.319734
0.304756,0.438196,0.542542,0.715397,0.315343
0.305547,0.435564,0.535181,0.719160,0.310953
0.306338,0.432932,0.527820,0.722923,0.306562
0.307129,0.430300,0.520458,0.726686,0.302171
0.307921,0.427668,0.513097,0.730449,0.297781
0.308712,0.425036,0.505736,0.734212,0.293390
0.309503,0.422404,0.498375,0.737975,0.289000
0.310294,0.419772,0.491013,0.741738,0.284609
0.311085,0.417140,0.483652,0.745501,0.280219
0.311876,0.414508,0.476291,0.749264,0.275828
0.312667,0.411875,0.468930,0.753026,0.271438
0.313458,0.409243,0.461568,0.756789,0.267047
0.314249,0.406611,0.454207,0.760552,0.262657
0.315040,0.403979,0.446846,0.764315,0.258266
0.315831,0.401347,0.439485,0.768078,0.253876
0.316622,0.398715,0.432123,0.771841,0.249485
0.317413,0.396083,0.424762,0.775604,0.245095
0.318205,0.393451,0.417401,0.779367,0.240704
0.318996,0.390819,0.410040,0.783130,0.236314
0.319787,0.388187,0.402678,0.786893,0.231923
0.320578,0.385555,0.395317,0.790655,0.227533
0.321369,0.382923,0.387956,0.794418,0.223142
0.322160,0.380291,0.380595,0.798181,0.218751
0.322951,0.377659,0.373233,0.801944,0.214361
0.323742,0.375027,0.365872,0.805707,0.209970
0.324533,0.372395,0.358511,0.809470,0.205580
0.325324,0.369763,0.351150,0.813233,0.201189
0.326115,0.367131,0.343788,0.816996,0.196799
0.326906,0.364499,0.336427,0.820759,0.192408
0.327697,0.361867,0.329066,0.824522,0.188018
0.328489,0.359235,0.321705,0.828285,0.183627
0.329280,0.356603,0.314343,0.832047,0.179237
0.330071,0.353971,0.306982,0.835810,0.174846
0.330862,0.351339,0.299621,0.839573,0.170456
0.331653,0.348707,0.292259,0.843336,0.166065
0.332444,0.346075,0.284898,0.847099,0.161675
0.333349,0.343555,0.277955,0.850503,0.157576
0.334506,0.341281,0.271933,0.853116,0.154121
0.335914,0.339254,0.266832,0.854940,0.151309
0.337574,0.337474,0.262651,0.855973,0.149140
0.339485,0.335940,0.259391,0.856216,0.147615
0.341647,0.334653,0.257052,0.855669,0.146732
0.344061,0.333612,0.255633,0.854331,0.146493
0.346727,0.332817,0.255135,0.852204,0.146896
0.349643,0.332270,0.255558,0.849286,0.147943
0.352811,0.331968,0.256901,0.845578,0.149633
0.356231,0.331913,0.259165,0.841080,0.151966
0.359902,0.332105,0.262350,0.835792,0.154942
0.363825,0.332543,0.266456,0.829713,0.158561
0.367998,0.333228,0.271482,0.822844,0.162823
0.372424,0.334159,0.277428,0.815185,0.167729
0.377100,0.335337,0.284296,0.806736,0.173277
0.382028,0.336761,0.292084,0.797497,0.179469
0.387094,0.338320,0.300374,0.787827,0.186011
0.392159,0.339879,0.308665,0.778157,0.192554
0.397224,0.341437,0.316955,0.768486,0.199096
0.402290,0.342996,0.325245,0.758816,0.205639
0.407355,0.344555,0.333536,0.749146,0.212181
0.412420,0.346113,0.341826,0.739476,0.218723
0.417485,0.347672,0.350116,0.729805,0.225266
0.422551,0.349231,0.358407,0.720135,0.231808
0.427616,0.350790,0.366697,0.710465,0.238351
0.432681,0.352348,0.374987,0.700795,0.244893
0.437746,0.353907,0.383278,0.691124,0.251436
0.442812,0.355466,0.391568,0.681454,0.257978
0.447877,0.357024,0.399859,0.671784,0.264520
0.452942,0.358583,0.408149,0.662114,0.271063
0.458007,0.360142,0.416439,0.652443,0.277605
0.463073,0.361700,0.424730,0.642773,0.284148
0.468138,0.363259,0.433020,0.633103,0.290690
0.473203,0.364818,0.441310,0.623432,0.297233
0.478268,0.366377,0.449601,0.613762,0.303775
0.483334,0.367935,0.457891,0.604092,0.310317
0.488399,0.369494,0.466181,0.594422,0.316860
0.493464,0.371053,0.474472,0.584751,0.323402
0.498530,0.372611,0.482762,0.575081,0.329945
0.503595,0.374170,0.491052,0.565411,0.336487
0.508660,0.375729,0.499343,0.555741,0.343030
0.513725,0.377288,0.507633,0.546070,0.349572
0.518791,0.378846,0.515923,0.536400,0.356114
0.523856,0.380405,0.524214,0.526730,0.362657
0.528921,0.381964,0.532504,0.517060,0.369199
0.533986,0.383522,0.540794,0.507389,0.375742
0.539052,0.385081,0.549085,0.497719,0.382284
0.544117,0.386640,0.557375,0.488049,0.388827
0.549182,0.388199,0.565665,0.478379,0.395369
0.554247,0.389757,0.573956,0.468708,0.401911
0.559313,0.391316,0.582246,0.459038,0.408454
0.564378,0.392875,0.590536,0.449368,0.414996
0.569443,0.394433,0.598827,0.439697,0.421539
0.574508,0.395992,0.607117,0.430027,0.428081
0.579574,0.397551,0.615407,0.420357,0.434624
0.584639,0.399109,0.623698,0.410687,0.441166
0.589704,0.400668,0.631988,0.401016,0.447708
0.594769,0.402227,0.640278,0.391346,0.454251
0.599835,0.403786,0.648569,0.381676,0.460793
0.604900,0.405344,0.656859,0.372006,0.467336
0.609965,0.406903,0.665149,0.362335,0.473878
0.615031,0.408462,0.673440,0.352665,0.480421
0.620096,0.410020,0.681730,0.342995,0.486963
0.625161,0.411579,0.690021,0.333325,0.493505
0.630226,0.413138,0.698311,0.323654,0.500048
0.635292,0.414697,0.706601,0.313984,0.506590
0.640357,0.416255,0.714892,0.304314,0.513133
0.645422,0.417814,0.723182,0.294644,0.519675
0.650487,0.419373,0.731472,0.284973,0.526218
0.655553,0.420931,0.739763,0.275303,0.532760
0.660618,0.422490,0.748053,0.265633,0.539302
0.665683,0.424049,0.756343,0.255963,0.545845
0.670748,0.425607,0.764634,0.246292,0.552387
0.675814,0.427166,0.772924,0.236622,0.558930
0.680879,0.428725,0.781214,0.226952,0.565472
0.685944,0.430284,0.789505,0.217281,0.572015
0.691009,0.431842,0.797795,0.207611,0.578557
0.696075,0.433401,0.806085,0.197941,0.585099
0.701140,0.434960,0.814376,0.188271,0.591642
0.706205,0.436518,0.822666,0.178600,0.598184
0.710814,0.437886,0.830473,0.169465,0.604165
0.714921,0.439044,0.837747,0.160918,0.609527
0.718525,0.439991,0.844489,0.152960,0.614272
0.721628,0.440729,0.850699,0.145590,0.618398
0.724228,0.441256,0.856376,0.138809,0.621906
0.726326,0.441574,0.861522,0.132616,0.624796
0.727922,0.441681,0.866135,0.127012,0.627069
0.729016,0.441578,0.870216,0.121996,0.628723
0.729608,0.441265,0.873765,0.117569,0.629758
0.729697,0.440742,0.876782,0.113730,0.630176
0.729285,0.440009,0.879266,0.110479,0.629976
0.728370,0.439066,0.881218,0.107817,0.629158
0.726954,0.437913,0.882638,0.105744,0.627721
0.725035,0.436549,0.883526,0.104259,0.625667
0.722614,0.434976,0.883881,0.103363,0.622994
0.719691,0.433192,0.883705,0.103055,0.619704
0.716265,0.431199,0.882996,0.103335,0.615795
0.712794,0.429186,0.882239,0.103669,0.611830
0.709324,0.427174,0.881481,0.104003,0.607865
0.705853,0.425161,0.880724,0.104337,0.603901
0.702382,0.423148,0.879967,0.104671,0.599936
0.698911,0.421136,0.879210,0.105006,0.595971
0.695440,0.419123,0.878452,0.105340,0.592006
0.691969,0.417110,0.877695,0.105674,0.588041
0.688498,0.415098,0.876938,0.106008,0.584076
0.685027,0.413085,0.876180,0.106342,0.580111
0.681556,0.411072,0.875423,0.106676,0.576146
0.678086,0.409060,0.874666,0.107010,0.572182
0.674615,0.407047,0.873909,0.107344,0.568217
0.671144,0.405034,0.873151,0.107678,0.564252
0.667673,0.403022,0.872394,0.108012,0.560287
0.664202,0.401009,0.871637,0.108346,0.556322
0.660731,0.398996,0.870880,0.108680,0.552357
0.657260,0.396984,0.870122,0.109014,0.548392
0.653789,0.394971,0.869365,0.109348,0.544428
0.650318,0.392958,0.868608,0.109682,0.540463
0.646848,0.390946,0.867851,0.110016,0.536498
0.643377,0.388933,0.867093,0.110350,0.532533
0.639906,0.386920,0.866336,0.110684,0.528568
0.636435,0.384908,0.865579,0.111018,0.524603
0.632964,0.382895,0.864821,0.111352,0.520638
0.629493,0.380882,0.864064,0.111687,0.516673
0.626022,0.378870,0.863307,0.112021,0.512709
0.622551,0.376857,0.862550,0.112355,0.508744
0.619080,0.374845,0.861792,0.112689,0.504779
0.615610,0.372832,0.861035,0.113023,0.500814
0.612139,0.370819,0.860278,0.113357,0.496849
0.608668,0.368807,0.859521,0.113691,0.492884
0.605197,0.366794,0.858763,0.114025,0.488919
0.601726,0.364781,0.858006,0.114359,0.484955
0.598255,0.362769,0.857249,0.114693,0.480990
0.594784,0.360756,0.856492,0.115027,0.477025
0.591313,0.358743,0.855734,0.115361,0.473060
0.587842,0.356731,0.854977,0.115695,0.469095
0.584372,0.354718,0.854220,0.116029,0.465130
0.580901,0.352705,0.853462,0.116363,0.461165
0.577430,0.350693,0.852705,0.116697,0.457200
0.573959,0.348680,0.851948,0.117031,0.453236
0.570488,0.346667,0.851191,0.117365,0.449271
0.567017,0.344655,0.850433,0.117699,0.445306
0.563546,0.342642,0.849676,0.118033,0.441341
0.560075,0.340629,0.848919,0.118368,0.437376
0.556604,0.338617,0.848162,0.118702,0.433411
0.553133,0.336604,0.847404,0.119036,0.429446
0.549663,0.334591,0.846647,0.119370,0.425482
0.546192,0.332579,0.845890,0.119704,0.421517
0.542721,0.330566,0.845133,0.120038,0.417552
0.539250,0.328553,0.844375,0.120372,0.413587
0.535779,0.326541,0.843618,0.120706,0.409622
0.532308,0.324528,0.842861,0.121040,0.405657
0.528837,0.322515,0.842103,0.121374,0.401692
0.525366,0.320503,0.841346,0.121708,0.397727
0.521895,0.318490,0.840589,0.122042,0.393763
0.518425,0.316478,0.839832,0.122376,0.389798
0.514954,0.314465,0.839074,0.122710,0.385833
0.511483,0.312452,0.838317,0.123044,0.381868
0.508012,0.310440,0.837560,0.123378,0.377903
0.504541,0.308427,0.836803,0.123712,0.373938
0.501070,0.306414,0.836045,0.124046,0.369973
0.497599,0.304402,0.835288,0.124380,0.366009
0.494281,0.302485,0.834430,0.124791,0.362249
0.491384,0.300831,0.833293,0.125414,0.359052
0.488908,0.299441,0.831879,0.126248,0.356420
0.486852,0.298315,0.830186,0.127293,0.354351
0.485218,0.297452,0.828216,0.128550,0.352846
0.484004,0.296853,0.825967,0.130018,0.351905
0.483211,0.296517,0.823440,0.131698,0.351527
0.482838,0.296444,0.820636,0.133590,0.351713
0.482887,0.296635,0.817553,0.135693,0.352463
0.483356,0.297090,0.814192,0.138007,0.353776
0.484246,0.297808,0.810553,0.140533,0.355653
