density,loudness,brightness,roughness,speed
0.556417,0.544483,0.531340,0.066582,0.205267
0.555595,0.545752,0.532963,0.069559,0.209168
0.554682,0.547162,0.534766,0.072867,0.213503
0.553677,0.548713,0.536749,0.076505,0.218271
0.552582,0.550405,0.538913,0.080473,0.223471
0.551395,0.552238,0.541256,0.084772,0.229105
0.550117,0.554211,0.543780,0.089402,0.235172
0.548748,0.556326,0.546483,0.094362,0.241671
0.547287,0.558581,0.549367,0.099652,0.248604
0.545735,0.560977,0.552431,0.105273,0.255970
0.544183,0.563375,0.555497,0.110896,0.263339
0.542631,0.565772,0.558562,0.116520,0.270709
0.541078,0.568170,0.561628,0.122144,0.278078
0.539526,0.570567,0.564693,0.127767,0.285448
0.537973,0.572964,0.567759,0.133391,0.292818
0.536421,0.575362,0.570824,0.139015,0.300187
0.534868,0.577759,0.573890,0.144638,0.307557
0.533316,0.580157,0.576956,0.150262,0.314926
0.531763,0.582554,0.580021,0.155886,0.322296
0.530211,0.584952,0.583087,0.161509,0.329665
0.528658,0.587349,0.586152,0.167133,0.337035
0.527106,0.589747,0.589218,0.172757,0.344405
0.525553,0.592144,0.592283,0.178380,0.351774
0.524001,0.594541,0.595349,0.184004,0.359144
0.522448,0.596939,0.598415,0.189628,0.366513
0.520896,0.599336,0.601480,0.195251,0.373883
0.519343,0.601734,0.604546,0.200875,0.381253
0.517791,0.604131,0.607611,0.206499,0.388622
0.516238,0.606529,0.610677,0.212122,0.395992
0.514686,0.608926,0.613742,0.217746,0.403361
0.513133,0.611323,0.616808,0.223370,0.410731
0.511581,0.613721,0.619873,0.228993,0.418100
0.510029,0.616118,0.622939,0.234617,0.425470
0.508476,0.618516,0.626005,0.240241,0.432840
0.506924,0.620913,0.629070,0.245864,0.440209
0.505371,0.623311,0.632136,0.251488,0.447579
0.503819,0.625708,0.635201,0.257112,0.454948
0.502266,0.628105,0.638267,0.262735,0.462318
0.500714,0.630503,0.641332,0.268359,0.469687
0.499161,0.632900,0.644398,0.273983,0.477057
0.497609,0.635298,0.647464,0.279606,0.484427
0.496056,0.637695,0.650529,0.285230,0.491796
0.494504,0.640093,0.653595,0.290854,0.499166
0.492951,0.642490,0.656660,0.296477,0.506535
0.491399,0.644888,0.659726,0.302101,0.513905
0.489846,0.647285,0.662791,0.307725,0.521274
0.488294,0.649682,0.665857,0.313348,0.528644
0.486741,0.652080,0.668922,0.318972,0.536014
0.485189,0.654477,0.671988,0.324596,0.543383
0.483636,0.656875,0.675054,0.330219,0.550753
0.482084,0.659272,0.678119,0.335843,0.558122
0.480531,0.661670,0.681185,0.341467,0.565492
0.478979,0.664067,0.684250,0.347090,0.572861
0.477427,0.666464,0.687316,0.352714,0.580231
0.475874,0.668862,0.690381,0.358338,0.587601
0.474322,0.671259,0.693447,0.363961,0.594970
0.472769,0.673657,0.696512,0.369585,0.602340
0.471217,0.676054,0.699578,0.375209,0.609709
0.469664,0.678452,0.702644,0.380832,0.617079
0.468112,0.680849,0.705709,0.386456,0.624448
0.466559,0.683247,0.708775,0.392080,0.631818
0.465007,0.685644,0.711840,0.397703,0.639188
0.463454,0.688041,0.714906,0.403327,0.646557
0.461902,0.690439,0.717971,0.408951,0.653927
0.460349,0.692836,0.721037,0.414574,0.661296
0.458797,0.695234,0.724103,0.420198,0.668666
0.457244,0.697631,0.727168,0.425822,0.676035
0.455692,0.700029,0.730234,0.431445,0.683405
0.454219,0.702379,0.733242,0.437048,0.690714
0.453073,0.704537,0.736014,0.442562,0.697776
0.452271,0.706491,0.738538,0.447983,0.704576
0.451815,0.708241,0.740814,0.453312,0.711115
0.451703,0.709788,0.742840,0.458547,0.717393
0.451937,0.711131,0.744617,0.463690,0.723409
0.452516,0.712270,0.746146,0.468739,0.729163
0.453439,0.713205,0.747426,0.473696,0.734656
0.454708,0.713937,0.748457,0.478560,0.739887
0.456322,0.714465,0.749239,0.483331,0.744857
0.458281,0.714790,0.749772,0.488009,0.749565
0.460585,0.714910,0.750057,0.492594,0.754012
0.463234,0.714827,0.750093,0.497086,0.758198
0.466228,0.714540,0.749880,0.501485,0.762122
0.469566,0.714050,0.749418,0.505791,0.765784
0.473251,0.713356,0.748707,0.510004,0.769185
0.477280,0.712458,0.747747,0.514124,0.772324
0.481575,0.711403,0.746595,0.518173,0.775261
0.485895,0.710333,0.745426,0.522215,0.778180
0.490215,0.709264,0.744257,0.526257,0.781100
0.494534,0.708194,0.743088,0.530299,0.784019
0.498854,0.707125,0.741919,0.534341,0.786938
0.503174,0.706055,0.740750,0.538383,0.789857
0.507493,0.704986,0.739580,0.542425,0.792776
0.511813,0.703916,0.738411,0.546467,0.795695
0.516133,0.702847,0.737242,0.550509,0.798614
0.520452,0.701777,0.736073,0.554551,0.801533
0.524772,0.700708,0.734904,0.558593,0.804452
