density,loudness,brightness,roughness,speed
0.839221,0.427529,0.811249,0.614701,0.433321
0.836470,0.427020,0.808819,0.614428,0.435861
0.833414,0.426455,0.806120,0.614124,0.438683
0.830053,0.425834,0.803152,0.613791,0.441787
0.826387,0.425157,0.799914,0.613427,0.445172
0.822415,0.424423,0.796406,0.613033,0.448840
0.818138,0.423632,0.792629,0.612608,0.452789
0.813556,0.422785,0.788582,0.612153,0.457020
0.808668,0.421882,0.784266,0.611668,0.461533
0.803476,0.420922,0.779680,0.611153,0.466328
0.798280,0.419962,0.775092,0.610637,0.471126
0.793085,0.419002,0.770503,0.610121,0.475923
0.787889,0.418041,0.765914,0.609605,0.480721
0.782693,0.417081,0.761326,0.609090,0.485519
0.777498,0.416121,0.756737,0.608574,0.490316
0.772302,0.415160,0.752149,0.608058,0.495114
0.767107,0.414200,0.747560,0.607542,0.499912
0.761911,0.413240,0.742972,0.607027,0.504709
0.756715,0.412280,0.738383,0.606511,0.509507
0.751520,0.411319,0.733795,0.605995,0.514305
0.746324,0.410359,0.729206,0.605479,0.519102
0.741129,0.409399,0.724617,0.604964,0.523900
0.735933,0.408439,0.720029,0.604448,0.528698
0.730737,0.407478,0.715440,0.603932,0.533495
0.725542,0.406518,0.710852,0.603416,0.538293
0.720346,0.405558,0.706263,0.602900,0.543091
0.715151,0.404597,0.701675,0.602385,0.547888
0.709955,0.403637,0.697086,0.601869,0.552686
0.704759,0.402677,0.692498,0.601353,0.557483
0.699564,0.401717,0.687909,0.600837,0.562281
0.694368,0.400756,0.683320,0.600322,0.567079
0.689173,0.399796,0.678732,0.599806,0.571876
0.683977,0.398836,0.674143,0.599290,0.576674
0.678781,0.397876,0.669555,0.598774,0.581472
0.673586,0.396915,0.664966,0.598259,0.586269
0.668390,0.395955,0.660378,0.597743,0.591067
0.663195,0.394995,0.655789,0.597227,0.595865
0.657999,0.394034,0.651201,0.596711,0.600662
0.652803,0.393074,0.646612,0.596196,0.605460
0.647608,0.392114,0.642024,0.595680,0.610258
0.642412,0.391154,0.637435,0.595164,0.615055
0.637217,0.390193,0.632846,0.594648,0.619853
0.632021,0.389233,0.628258,0.594133,0.624651
0.626825,0.388273,0.623669,0.593617,0.629448
0.621630,0.387313,0.619081,0.593101,0.634246
0.616434,0.386352,0.614492,0.592585,0.639044
0.611239,0.385392,0.609904,0.592070,0.643841
0.606043,0.384432,0.605315,0.591554,0.648639
0.600847,0.383471,0.600727,0.591038,0.653437
0.595652,0.382511,0.596138,0.590522,0.658234
0.590456,0.381551,0.591549,0.590007,0.663032
0.585261,0.380591,0.586961,0.589491,0.667829
0.580065,0.379630,0.582372,0.588975,0.672627
0.574869,0.378670,0.577784,0.588459,0.677425
0.569674,0.377710,0.573195,0.587944,0.682222
0.564478,0.376750,0.568607,0.587428,0.687020
0.559283,0.375789,0.564018,0.586912,0.691818
0.554087,0.374829,0.559430,0.586396,0.696615
0.548891,0.373869,0.554841,0.585881,0.701413
0.543696,0.372908,0.550252,0.585365,0.706211
0.538500,0.371948,0.545664,0.584849,0.711008
0.533305,0.370988,0.541075,0.584333,0.715806
0.528109,0.370028,0.536487,0.583818,0.720604
0.522913,0.369067,0.531898,0.583302,0.725401
0.517718,0.368107,0.527310,0.582786,0.730199
0.512522,0.367147,0.522721,0.582270,0.734997
0.507327,0.366187,0.518133,0.581755,0.739794
0.502131,0.365226,0.513544,0.581239,0.744592
0.496959,0.364268,0.509008,0.580740,0.749378
0.492054,0.363331,0.505052,0.580428,0.754039
0.487436,0.362418,0.501722,0.580317,0.758564
0.483105,0.361528,0.499019,0.580407,0.762954
0.479062,0.360662,0.496941,0.580699,0.767209
0.475305,0.359819,0.495490,0.581192,0.771328
0.471836,0.358999,0.494664,0.581887,0.775311
0.468655,0.358203,0.494465,0.582783,0.779159
0.465760,0.357430,0.494892,0.583880,0.782872
0.463153,0.356681,0.495944,0.585178,0.786449
0.460833,0.355955,0.497623,0.586678,0.789891
0.458800,0.355253,0.499928,0.588380,0.793197
0.457054,0.354574,0.502859,0.590282,0.796368
0.455596,0.353918,0.506416,0.592386,0.799404
0.454425,0.353285,0.510599,0.594691,0.802304
0.453541,0.352677,0.515409,0.597198,0.805069
0.452945,0.352091,0.520844,0.599906,0.807698
0.452612,0.351527,0.526854,0.602799,0.810203
0.452305,0.350965,0.532921,0.605710,0.812695
0.451999,0.350403,0.538989,0.608622,0.815187
0.451692,0.349841,0.545056,0.611533,0.817680
0.451386,0.349280,0.551124,0.614444,0.820172
0.451079,0.348718,0.557191,0.617356,0.822665
0.450772,0.348156,0.563259,0.620267,0.825157
0.450466,0.347594,0.569326,0.623178,0.827650
0.450159,0.347032,0.575393,0.626090,0.830142
0.449853,0.346470,0.581461,0.629001,0.832634
0.449546,0.345908,0.587528,0.631912,0.835127
0.449240,0.345347,0.593596,0.634823,0.837619
0.448933,0.344785,0.599663,0.637735,0.840112
0.448627,0.344223,0.605731,0.640646,0.842604
0.448320,0.343661,0.611798,0.643557,0.845097
